,wl,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
25,405,0.536183203125,0.007390625,0.1651953125,0.5339796875,0.00748828125,0.164952734375,0.535019140625,0.007319921875,0.16514921875,0.53179296875,0.165537109375,0.153628125,0.377108984375,0.12744296875,0.28445625,0.307809375,0.01866953125,0.20534609375,0.021534375,0.16521875,0.00779296875,0.087832421875,0.273265234375,0.072516015625,0.349714453125,0.031334765625,0.3868578125,0.11381953125,0.093334375,0.00749296875,0.535640625,0.470393359375,0.473146875,0.459681640625,0.4464953125,0.307281640625,0.115143359375,0.161646484375,0.063355078125,0.5337796875,0.16546015625,0.02665234375,0.024246875,0.0737625,0.53413671875,0.00751484375,0.281660546875,0.2531171875,0.01941640625,0.1653796875,0.007739453125,0.14335,0.20558515625,0.022915234375,0.410512109375,0.061813671875,0.11983203125,0.14576875,0.1212765625,0.00776015625,0.53614765625,0.257423828125,0.096096484375,0.018473046875,0.280065234375,0.10396171875,0.029921484375,0.167421875,0.0709921875,0.533272265625,0.165611328125,0.025219921875,0.13543359375,0.016729296875,0.1652515625,0.2465625,0.184457421875,0.162270703125,0.0218875,0.165319921875,0.007907421875,0.325283203125,0.02977578125,0.286796875,0.079848046875,0.37361015625,0.030916015625,0.03197109375,0.0329625,0.00777109375,0.535583203125,0.236221875,0.03363359375,0.191013671875,0.02169296875,0.496590234375,0.16534609375,0.143275,0.0724828125,0.53400625,0.165798046875,0.402284375,0.4584859375,0.465734375,0.487468359375,0.3343046875,0.133395703125,0.028600390625,0.048978125,0.165419921875,0.007924609375,0.032116015625,0.021662109375,0.241569140625,0.186915625,0.02021640625,0.018094140625,0.049670703125,0.02708828125,0.007611328125,0.165567578125,0.10078359375,0.060888671875,0.03404609375,0.04721796875,0.053233984375,0.02012109375,0.027005859375,0.0112953125,0.164857421875,0.532681640625,0.16512109375,0.007302734375,0.533586328125,0.16516015625,0.007452734375,0.532273828125,0.164758984375,0.0074125,0.531605859375
26,406,0.56435792,0.00739024,0.16702192,0.56212864,0.00751808,0.16679376,0.56311152,0.00731696,0.166992,0.55990912,0.16735792,0.15573728,0.39142448,0.134784,0.2959768,0.31835008,0.01873632,0.20997408,0.02150928,0.167044,0.00779184,0.08835024,0.28123088,0.07425872,0.36343104,0.03169376,0.40347456,0.11580128,0.09422768,0.00749248,0.56387728,0.49468096,0.495544,0.47799888,0.46340224,0.31502048,0.11571728,0.16343632,0.06386448,0.56191008,0.16729616,0.02669392,0.02424016,0.0774496,0.56232704,0.0075088,0.28802448,0.25813232,0.01947936,0.16721824,0.00772672,0.14490496,0.21199216,0.02297792,0.42844384,0.06218352,0.1212176,0.1481288,0.12295568,0.00777504,0.56431488,0.26363744,0.09644912,0.01841872,0.2873856,0.10498624,0.03019232,0.16998864,0.07140288,0.56140768,0.16740544,0.0252736,0.13847344,0.01671296,0.1670896,0.25188368,0.18745456,0.16450208,0.02190656,0.16714416,0.0079064,0.33570784,0.02982848,0.2944128,0.08045248,0.3879632,0.03096064,0.03191072,0.03306528,0.00778384,0.56377664,0.24205872,0.03363648,0.19652688,0.02176784,0.52214096,0.16705024,0.1447896,0.07251696,0.5621272,0.16764992,0.41484384,0.47602592,0.48959392,0.50947088,0.34544608,0.13480544,0.02874368,0.0491016,0.1672408,0.00791952,0.03204576,0.02158272,0.24641104,0.18916016,0.02019312,0.01809376,0.04975584,0.02708496,0.0076104,0.16740592,0.10093824,0.06125856,0.03398736,0.04718816,0.05330384,0.02008768,0.02699504,0.01129136,0.1666936,0.56079056,0.1669456,0.0072704,0.56171408,0.16700016,0.00743712,0.56034592,0.16660064,0.00740256,0.55963584
27,407,0.592043561875,0.007390865,0.1686404475,0.58979059,0.00754594125,0.168424635625,0.590721489375,0.007313015625,0.16862440375,0.58753474875,0.168968495625,0.1576140525,0.404838293125,0.14271208875,0.30691606,0.32824864,0.01880062625,0.21430812375,0.021480925,0.168659365,0.00779173125,0.088784340625,0.288684243125,0.075905474375,0.376383381875,0.032037034375,0.41924778,0.11766767375,0.0950444175,0.00749279875,0.59162049,0.518040248125,0.51688003,0.495343049375,0.4793178375,0.322083571875,0.116177720625,0.165008995625,0.064332656875,0.5895530575,0.16892288125,0.02672533625,0.0242310975,0.0813906925,0.59002620125,0.00750322875,0.293771468125,0.262586565,0.01953665875,0.1688448525,0.007715829375,0.1462813375,0.21845930375,0.023036633125,0.445387543125,0.062508198125,0.12246523625,0.150333155,0.12451963,0.00778743875,0.59199247125,0.269312609375,0.096702393125,0.018361925625,0.294132443125,0.10589554375,0.030463600625,0.17231674,0.0717575275,0.589054811875,0.168993836875,0.025316363125,0.14139990125,0.016702018125,0.1687185325,0.2567362725,0.190186243125,0.166505926875,0.0219270325,0.168758730625,0.007904983125,0.345391766875,0.02987300625,0.3013864825,0.080986773125,0.40141617625,0.030997471875,0.03183898625,0.0331564575,0.00779372125,0.591481426875,0.2475066825,0.03363209375,0.201701013125,0.02183401125,0.546748298125,0.16849866625,0.146125125,0.0724901275,0.58976274,0.169291835625,0.426480005,0.49260777,0.5125011425,0.530538498125,0.35581498,0.136059174375,0.028871741875,0.04919768,0.168853060625,0.007913680625,0.031963079375,0.021505043125,0.250784674375,0.191086005,0.02016926625,0.018093984375,0.049813764375,0.02708048625,0.007608666875,0.169033534375,0.10100940625,0.061565745625,0.03391905375,0.04714228625,0.053348450625,0.02005793125,0.026986958125,0.0112890625,0.168320698125,0.588412274375,0.16856023125,0.007241638125,0.589356129375,0.16862961875,0.007422978125,0.587938346875,0.168231320625,0.0073945575,0.587183748125
28,408,0.61887536,0.00739264,0.1700824,0.61660224,0.00756944,0.16987568,0.61748544,0.00730864,0.17007632,0.61430464,0.17040144,0.1593048,0.4171616,0.15126944,0.31712352,0.337388,0.01886512,0.21835408,0.02145232,0.17009648,0.00779296,0.08916256,0.2955904,0.07744656,0.38839648,0.03236784,0.4339456,0.11943408,0.09580528,0.00749408,0.6185024,0.54007168,0.53678256,0.51144,0.49399536,0.32842832,0.11655248,0.16639904,0.06477344,0.61634496,0.17037184,0.02675184,0.02422096,0.08561136,0.616868,0.00749952,0.2988856,0.26648016,0.01959152,0.17029024,0.00770752,0.14751184,0.22504176,0.02309264,0.46106224,0.06279872,0.12360256,0.15240496,0.12599088,0.007796,0.6188128,0.27442096,0.09688576,0.0183056,0.30027488,0.10671056,0.0307376,0.17443504,0.0720704,0.6158488,0.17041104,0.02535072,0.1442296,0.01669632,0.17016944,0.26112144,0.19267872,0.16831328,0.02194928,0.17019552,0.00790336,0.3542312,0.02991472,0.30768544,0.08146736,0.41377904,0.03103136,0.03176144,0.03324096,0.00779984,0.61833312,0.25256272,0.03362352,0.20649664,0.02189392,0.56999408,0.16972768,0.147312,0.07242192,0.61654928,0.17075392,0.43704352,0.50797392,0.53406064,0.55032336,0.36529648,0.13718384,0.02898896,0.04927616,0.17028944,0.00790816,0.03187568,0.02143136,0.25470224,0.1927368,0.0201456,0.01809504,0.04985392,0.02708,0.00760624,0.17048128,0.10103216,0.0618216,0.03384656,0.047092,0.05337648,0.02003312,0.02698432,0.01128944,0.16977024,0.61518352,0.1699968,0.00721952,0.61614736,0.17007904,0.00741168,0.61469008,0.16968112,0.00739088,0.6138888
29,409,0.644612470625,0.007395665,0.1713681025,0.6423236525,0.00758730125,0.171166586875,0.643163228125,0.007304239375,0.17136724875,0.63997786875,0.171677771875,0.16083546,0.428282331875,0.16045382875,0.32651443,0.345702385,0.01893150125,0.22211717375,0.021425315,0.17137582,0.00779571375,0.089501429375,0.301929181875,0.078877283125,0.399367740625,0.032688533125,0.4474299075,0.12111083625,0.09652338,0.00749644875,0.644280435,0.560530186875,0.555025665,0.526126088125,0.5072888825,0.334032293125,0.116859251875,0.167628596875,0.065195585625,0.6420455875,0.17166338625,0.02677666875,0.02421056,0.090119965,0.64261082375,0.00749847375,0.303360319375,0.2698163425,0.01964593125,0.1715743775,0.007702235625,0.148617355,0.23176319125,0.023146921875,0.475300186875,0.063062254375,0.12464702125,0.15435964,0.1273838175,0.00780006125,0.64453346625,0.278948460625,0.097017751875,0.018251574375,0.305796541875,0.10744478875,0.031016086875,0.176362165,0.0723507475,0.641548788125,0.171679055625,0.025378414375,0.14696734875,0.016695709375,0.1714624225,0.265041845,0.194949234375,0.169944020625,0.021973565,0.171475109375,0.007901674375,0.362166320625,0.02995697125,0.31329061,0.081904709375,0.42493981625,0.031065398125,0.03168161875,0.033321975,0.00780180875,0.644091000625,0.25722657,0.03361273375,0.210893804375,0.02194915375,0.591619011875,0.17076061875,0.14836965,0.0723247625,0.64224667,0.172055754375,0.446448435,0.5219712825,0.55403115,0.568613846875,0.3738239925,0.138196755625,0.029098203125,0.049343315,0.171570969375,0.007903601875,0.031788093125,0.021363026875,0.258173118125,0.194140545,0.02012254625,0.018097058125,0.049882375625,0.02708655125,0.007603275625,0.171769200625,0.10102843875,0.062033029375,0.03377335375,0.04704446375,0.053393446875,0.02001390875,0.026988706875,0.0112930925,0.171062544375,0.640864378125,0.17127586875,0.007205751875,0.641846840625,0.17136826125,0.007404031875,0.640362375625,0.170969706875,0.007392815,0.639512526875
30,410,0.6692,0.0074,0.1725,0.6669,0.0076,0.1723,0.6677,0.0073,0.1725,0.6645,0.1728,0.1622,0.4382,0.1702,0.3351,0.3532,0.019,0.2256,0.0214,0.1725,0.0078,0.0898,0.3077,0.0802,0.4093,0.033,0.4597,0.1227,0.0972,0.0075,0.6689,0.5794,0.5716,0.5394,0.5192,0.3389,0.1171,0.1687,0.0656,0.6666,0.1728,0.0268,0.0242,0.0949,0.6672,0.0075,0.3072,0.2726,0.0197,0.1727,0.0077,0.1496,0.2386,0.0232,0.4881,0.0633,0.1256,0.1562,0.1287,0.0078,0.6691,0.2829,0.0971,0.0182,0.3107,0.1081,0.0313,0.1781,0.0726,0.6661,0.1728,0.0254,0.1496,0.0167,0.1726,0.2685,0.197,0.1714,0.022,0.1726,0.0079,0.3692,0.03,0.3182,0.0823,0.4349,0.0311,0.0316,0.0334,0.0078,0.6687,0.2615,0.0336,0.2149,0.022,0.6116,0.1716,0.1493,0.0722,0.6668,0.1732,0.4547,0.5346,0.5724,0.5854,0.3814,0.1391,0.0292,0.0494,0.1727,0.0079,0.0317,0.0213,0.2612,0.1953,0.0201,0.0181,0.0499,0.0271,0.0076,0.1729,0.101,0.0622,0.0337,0.047,0.0534,0.02,0.027,0.0113,0.1722,0.6654,0.1724,0.0072,0.6664,0.1725,0.0074,0.6649,0.1721,0.0074,0.664
31,411,0.69274672,0.007405835625,0.17345995375,0.690439505625,0.007609219375,0.173258486875,0.691204275,0.007295794375,0.173457523125,0.6879803975,0.1737493575,0.16336236,0.446972246875,0.180450823125,0.3429414625,0.359920709375,0.01906971,0.228791695625,0.0213750275,0.17345087625,0.00780581125,0.090041451875,0.31289878125,0.081418896875,0.418252309375,0.033301165625,0.4708352175,0.12419257,0.09782501625,0.0075048475,0.69247150375,0.596827445,0.58664073625,0.551359223125,0.529814855625,0.34303265875,0.117261288125,0.169592878125,0.06598053625,0.69011661,0.173763563125,0.026819564375,0.024188741875,0.099930945,0.690745073125,0.007503353125,0.310396076875,0.27481809125,0.01975224625,0.173649409375,0.007700731875,0.150441195,0.2455035175,0.0232517575,0.49956100625,0.06350725125,0.126445825625,0.157912724375,0.12992701125,0.007796785625,0.69262303125,0.28627524625,0.09711840375,0.018149588125,0.31498234,0.108665238125,0.031588985,0.179629034375,0.0728118425,0.689611558125,0.1737540875,0.025414780625,0.152106186875,0.01670893625,0.173564298125,0.27148192125,0.198812050625,0.172661304375,0.02202866375,0.173551864375,0.007898276875,0.3753580175,0.03004125125,0.3224037725,0.0826453925,0.443720160625,0.0311331975,0.031514516875,0.033473125625,0.007795038125,0.692268623125,0.265371805625,0.03358405,0.2185285575,0.022045639375,0.630087150625,0.172224541875,0.150085793125,0.072038848125,0.690317668125,0.17416942625,0.461843485,0.545951264375,0.589312605625,0.6008099375,0.3880543925,0.13987891375,0.02929255625,0.049442143125,0.1736577,0.00789673375,0.031607128125,0.021241038125,0.263763838125,0.196187680625,0.02007720625,0.018103514375,0.049902878125,0.027117745625,0.007596529375,0.173856004375,0.1009305775,0.06231607625,0.033624455625,0.046953240625,0.05339222375,0.01999021875,0.02701698625,0.01130974375,0.1731643225,0.688898459375,0.173350900625,0.007200704375,0.68991614,0.17345676375,0.00739900875,0.688409903125,0.173054811875,0.007411140625,0.687458260625
32,412,0.71522112,0.00741376,0.17423408,0.71291104,0.0076144,0.17402768,0.71364544,0.00729136,0.17422528,0.71038688,0.17451152,0.1643096,0.45448016,0.19134928,0.3499472,0.36577136,0.01914128,0.23165968,0.02135072,0.17421408,0.0078136,0.0902224,0.31746096,0.08252304,0.42611968,0.03359072,0.48071584,0.12557824,0.098396,0.0075112,0.7149624,0.6126912,0.60001072,0.56187584,0.53900304,0.34635152,0.1173392,0.17029184,0.06633728,0.7125648,0.17454016,0.02683616,0.0241768,0.10525408,0.71321376,0.0075088,0.31288288,0.27641488,0.01980288,0.17440768,0.00770528,0.1511288,0.25250304,0.02330192,0.50955008,0.06368272,0.12717584,0.15948416,0.13105728,0.00778976,0.71507056,0.28901104,0.09707088,0.01810048,0.31857776,0.10913392,0.03188208,0.18092928,0.07298448,0.71205248,0.17452848,0.02542256,0.15449824,0.01672224,0.17434128,0.27393872,0.20036176,0.17371024,0.02206,0.17431664,0.00789632,0.3805456,0.03008064,0.32582944,0.08293888,0.45128128,0.03116512,0.03142592,0.0335416,0.00778592,0.71476576,0.2687976,0.03356496,0.22173024,0.0220864,0.64696976,0.17261856,0.15071616,0.0718408,0.71276896,0.17494992,0.46776352,0.55589856,0.6046392,0.61472656,0.39368928,0.14052416,0.02937536,0.04946976,0.1744304,0.0078936,0.03150992,0.02118608,0.26581712,0.19677968,0.02005344,0.01810704,0.04989088,0.02714064,0.00759248,0.17462272,0.10081984,0.06238,0.03354688,0.04690512,0.0533696,0.01998416,0.0270408,0.01132272,0.17394144,0.71132832,0.17411424,0.00720928,0.71236352,0.174224,0.0074016,0.71086224,0.17381904,0.00742752,0.70985696
33,413,0.73654107,0.007423896875,0.17482888125,0.734232749375,0.007615255625,0.174613935625,0.73494163,0.007286800625,0.174809586875,0.731637375,0.1750931325,0.1650463525,0.460685398125,0.202885911875,0.3560936375,0.370731173125,0.0192154125,0.234205089375,0.0213276625,0.17479613375,0.00782346375,0.090347048125,0.32137620125,0.083511995625,0.432869488125,0.033869811875,0.48929675,0.126860635,0.09891764625,0.007519115,0.73629009625,0.6269141425,0.61163860375,0.570898294375,0.546718436875,0.34884806875,0.117339749375,0.170803839375,0.06667354875,0.733862765,0.175136331875,0.026850943125,0.024164483125,0.1108699525,0.734523709375,0.007516546875,0.314657620625,0.27739133125,0.01985256375,0.174981188125,0.007713878125,0.1516694175,0.2595995625,0.02335102,0.51801364125,0.06382898875,0.127795529375,0.160919808125,0.13209561125,0.007778771875,0.73636012625,0.29110164625,0.09696366875,0.018053246875,0.3214793175,0.109510451875,0.032180175,0.182006188125,0.0731212925,0.733340801875,0.1751301725,0.025424101875,0.156775255625,0.01673981875,0.174937399375,0.27586978125,0.201654131875,0.174552738125,0.02209424875,0.174900915625,0.007894150625,0.3847414575,0.03011936625,0.32846637,0.0831841425,0.457546449375,0.03119683,0.031335560625,0.033606749375,0.007772489375,0.736109334375,0.271775869375,0.0335434825,0.2244994725,0.022122948125,0.662165994375,0.172789915625,0.151197514375,0.071610264375,0.734072014375,0.17554785125,0.472432355,0.564393755625,0.618303469375,0.62708457,0.39828178,0.14104136875,0.02944940125,0.049485164375,0.1750248125,0.00789071625,0.031409624375,0.021135396875,0.267361314375,0.197084491875,0.02002868625,0.018110553125,0.049866231875,0.027169709375,0.007587868125,0.175206585625,0.1006751025,0.06239388625,0.033468479375,0.046857936875,0.05333410125,0.01998190125,0.02707207625,0.01133909625,0.1745378325,0.732607718125,0.174696566875,0.007226255625,0.7336599875,0.17480808625,0.00740802875,0.732175489375,0.174398955625,0.007449574375,0.731114709375
34,414,0.75663392,0.00743584,0.17526672,0.75433184,0.00761248,0.17504016,0.75501952,0.00728256,0.1752336,0.75166032,0.17551712,0.16558448,0.46567968,0.214856,0.361468,0.37488688,0.01929232,0.23646528,0.02130608,0.17522,0.00783504,0.09042144,0.32470128,0.08439952,0.43858784,0.03414176,0.49666576,0.12805568,0.09939808,0.00752848,0.75638288,0.63955136,0.6216048,0.57851888,0.55306224,0.35060128,0.11727408,0.17115312,0.06699328,0.75393728,0.17557456,0.02686432,0.02415216,0.116724,0.75460304,0.0075264,0.31579088,0.27781152,0.01990176,0.17539344,0.00772592,0.15208336,0.26674416,0.02340032,0.52504704,0.06395072,0.12832,0.1622416,0.13305568,0.00776464,0.75641968,0.29261184,0.09680592,0.01800832,0.323752,0.10980704,0.03248592,0.18288704,0.07322848,0.75340368,0.17558064,0.0254208,0.15891424,0.01676176,0.1753752,0.27732768,0.20272016,0.17521408,0.02213136,0.17532736,0.007892,0.38802864,0.03015888,0.3303784,0.08338768,0.4626112,0.03122944,0.03124432,0.03367008,0.00775584,0.75622624,0.27435312,0.03352048,0.22688928,0.02215584,0.67571136,0.17276464,0.1515488,0.07135296,0.7541536,0.17598592,0.47595264,0.57153152,0.63037152,0.63794928,0.40191728,0.14144704,0.02951648,0.0494912,0.1754632,0.00788832,0.03130656,0.02108912,0.26844944,0.19713696,0.02000352,0.01811456,0.04983184,0.02720496,0.0075832,0.17563072,0.10050464,0.06236096,0.03339056,0.04681296,0.05328864,0.01998368,0.02711024,0.01135856,0.174976,0.75266416,0.1751208,0.0072504,0.75373328,0.17523216,0.00741792,0.75227552,0.17481824,0.00747616,0.75115824
35,415,0.7754375,0.007448828125,0.17558046875,0.773145703125,0.007607421875,0.175340234375,0.773815625,0.007279296875,0.175531640625,0.7703953125,0.1758171875,0.165940625,0.469643359375,0.226925390625,0.3662328125,0.378398046875,0.019371875,0.238501953125,0.0212859375,0.17551953125,0.00784765625,0.090452734375,0.32753828125,0.085208984375,0.443441796875,0.034411328125,0.5030015625,0.1291875,0.09984765625,0.0075390625,0.77518046875,0.65075,0.63009453125,0.584928515625,0.558236328125,0.35174921875,0.117156640625,0.171375390625,0.06730078125,0.772725,0.175887890625,0.026876171875,0.024140234375,0.122725,0.773391015625,0.007537890625,0.316402734375,0.27778203125,0.01995078125,0.175679296875,0.007740234375,0.1524,0.2738546875,0.0234515625,0.53084765625,0.06405390625,0.128770703125,0.163482421875,0.13395703125,0.007748828125,0.77518828125,0.29365390625,0.09660859375,0.017966015625,0.325509375,0.110041015625,0.032803125,0.183613671875,0.0733140625,0.772178515625,0.1759109375,0.025414453125,0.160877734375,0.01678828125,0.175687890625,0.27840078125,0.203608203125,0.175732421875,0.02217109375,0.175629296875,0.007890234375,0.3905609375,0.03020078125,0.3316796875,0.0835578125,0.466661328125,0.0312640625,0.031152734375,0.033733203125,0.007737890625,0.775053515625,0.276608203125,0.033496875,0.2289921875,0.022185546875,0.687723828125,0.172580859375,0.151797265625,0.071075390625,0.772950390625,0.17629765625,0.478515625,0.577504296875,0.641008203125,0.6474765625,0.4047546875,0.14176484375,0.02957890625,0.049491015625,0.175778125,0.00788671875,0.031200390625,0.021047265625,0.269169140625,0.196989453125,0.01997890625,0.018119921875,0.049791015625,0.027245703125,0.007579296875,0.175929296875,0.1003171875,0.06228515625,0.033314453125,0.046770703125,0.05323671875,0.01998984375,0.02715390625,0.01138046875,0.1752890625,0.771435546875,0.175420703125,0.007279296875,0.772521875,0.17553046875,0.00743046875,0.771097265625,0.175112109375,0.007505078125,0.769923828125
36,416,0.79290112,0.00746192,0.17580816,0.79062304,0.00760176,0.17555344,0.7912776,0.00727776,0.17574352,0.78779376,0.17603232,0.16613376,0.472804,0.23869632,0.3705904,0.3814624,0.01945376,0.24038928,0.02126704,0.17573392,0.00786048,0.09044848,0.3300128,0.0859688,0.4476416,0.034684,0.50853168,0.13028432,0.10027776,0.00755056,0.79263456,0.66070912,0.63735088,0.59037152,0.56249664,0.35246064,0.11700336,0.171512,0.06760048,0.79017376,0.17611456,0.02688608,0.02412912,0.12876352,0.79083872,0.0075504,0.31663888,0.27743136,0.01999984,0.1758792,0.00775536,0.15265312,0.28083248,0.02350672,0.535668,0.06414512,0.12917216,0.16468064,0.13482208,0.00773312,0.7926168,0.29436464,0.09638336,0.01792656,0.32689024,0.11023216,0.03313616,0.1842352,0.07338688,0.78961408,0.1761568,0.02540704,0.16262144,0.01681968,0.17591392,0.27919584,0.20437536,0.17615232,0.02221312,0.17584528,0.00788928,0.39252928,0.03024672,0.33251056,0.08370368,0.46993072,0.03130176,0.03106112,0.03379776,0.00772096,0.79253952,0.27863664,0.0334736,0.23092112,0.02221248,0.69836896,0.17228272,0.15197424,0.07078432,0.79041024,0.17652192,0.48035936,0.58255728,0.65043344,0.6558728,0.40699168,0.14202192,0.0296392,0.04948784,0.1760072,0.00788624,0.0310904,0.02100976,0.26962576,0.19670304,0.019956,0.01812768,0.0497472,0.02729088,0.00757712,0.17614192,0.10012144,0.06217072,0.03324144,0.0467312,0.05318208,0.0200008,0.02720128,0.011404,0.17551536,0.7888712,0.17563536,0.00730992,0.78997584,0.17574272,0.00744464,0.7885864,0.17532144,0.0075336,0.78735872
37,417,0.80898657,0.007474169375,0.17598763625,0.806724986875,0.007597178125,0.175718883125,0.80736554,0.007278663125,0.175908864375,0.80381953,0.1762012825,0.1661827375,0.475394950625,0.249773239375,0.3747473875,0.384281150625,0.0195376175,0.242202026875,0.0212491325,0.17590214875,0.00787266875,0.090415890625,0.33225214125,0.086707843125,0.451402895625,0.034965254375,0.513490415,0.131374365,0.10069960625,0.00756265,0.80870938125,0.6696395375,0.64362783875,0.595100386875,0.566106549375,0.35290658875,0.116829821875,0.171604111875,0.06789667375,0.806243875,0.176292619375,0.026893550625,0.024119215625,0.1347303675,0.806909731875,0.007563284375,0.316646758125,0.27688931125,0.02004909875,0.176033395625,0.007769820625,0.1528762625,0.2875790525,0.023567745,0.53976881125,0.06423076375,0.129548686875,0.165874625625,0.13567311125,0.007719294375,0.80866861625,0.29488234625,0.09614149875,0.017890114375,0.3280352725,0.110400029375,0.033489355,0.184800745625,0.0734555925,0.805671639375,0.1763537425,0.025400494375,0.164101843125,0.01685628375,0.176091551875,0.27982060125,0.205078844375,0.176518255625,0.02225711875,0.176013668125,0.007889548125,0.3941281375,0.03029829625,0.333013365,0.0838342425,0.472659176875,0.031343495,0.030969698125,0.033865346875,0.007707341875,0.808645106875,0.280534946875,0.0334515475,0.2327903025,0.022237015625,0.707825031875,0.171914313125,0.152110906875,0.070486246875,0.806493456875,0.17669740125,0.481726895,0.586943388125,0.658878546875,0.663354835,0.408829955,0.14224517875,0.02969979125,0.049484756875,0.1761878375,0.00788718125,0.030975766875,0.020976464375,0.269925416875,0.196338664375,0.01993594625,0.018138880625,0.049703689375,0.027339386875,0.007577595625,0.176307998125,0.0999255525,0.06202180625,0.033172676875,0.046694279375,0.05312835625,0.02001696625,0.02725055625,0.01142830125,0.1756930525,0.804932885625,0.175803649375,0.007339208125,0.8060576825,0.17590843125,0.00745936875,0.804701011875,0.175486893125,0.007558991875,0.803422556875
38,418,0.82366912,0.0074848,0.1761512,0.82142624,0.00759504,0.17586992,0.82205328,0.00728256,0.17606144,0.8184496,0.17635712,0.16610384,0.47761392,0.25982864,0.3788792,0.38702432,0.0196232,0.24400368,0.021232,0.17605744,0.00788352,0.09036112,0.33436352,0.08745088,0.45490896,0.03525984,0.5180768,0.13248176,0.10112304,0.00757504,0.82338224,0.67772368,0.64914336,0.59933056,0.56929024,0.353232,0.11664944,0.17168688,0.06819328,0.82090944,0.17645456,0.02689824,0.02411088,0.14053504,0.8215808,0.007576,0.31655168,0.2762664,0.02009872,0.17617616,0.0077824,0.15309808,0.2940128,0.02363632,0.54337216,0.06431632,0.12992112,0.16709728,0.13652928,0.0077088,0.82332032,0.29532384,0.0958928,0.0178568,0.32906368,0.11056128,0.0338664,0.18535216,0.07352768,0.82032608,0.17653216,0.02539648,0.16528384,0.0168984,0.17625344,0.2803664,0.20576736,0.17686816,0.02230288,0.1761672,0.00789136,0.39552192,0.03035696,0.33330832,0.08395728,0.47505024,0.03139008,0.03087872,0.03393744,0.00769888,0.8233448,0.28238496,0.03343152,0.23469616,0.02225952,0.71624816,0.1715136,0.15223408,0.07018688,0.82117408,0.17685712,0.48282448,0.59087824,0.66654256,0.67010992,0.41044048,0.1424576,0.02976272,0.04948448,0.176352,0.00788976,0.03085584,0.0209472,0.27015808,0.19594832,0.01991968,0.0181544,0.04966336,0.0273904,0.00758144,0.17646112,0.09973664,0.06184208,0.03310912,0.04665984,0.05307872,0.02003872,0.02730032,0.01145264,0.17585472,0.81959584,0.17595872,0.00736464,0.8207432,0.17606128,0.00747376,0.81941328,0.17564304,0.00757904,0.8180888
39,419,0.83693852,0.007493380625,0.17632026375,0.834716180625,0.007596064375,0.176028581875,0.835329695,0.007289719375,0.176223478125,0.8316747075,0.1765216575,0.16590833,0.479581551875,0.268668878125,0.3830945625,0.389796064375,0.01971052,0.245834570625,0.0212155675,0.17622170625,0.00789262125,0.090288536875,0.33641226125,0.088213991875,0.458272924375,0.035571050625,0.5224125475,0.13362243,0.10155533625,0.0075875175,0.83664407375,0.685075435,0.65403240625,0.603195208125,0.572186080625,0.35352729875,0.116471633125,0.171783623125,0.06849358625,0.83415963,0.176621938125,0.026900179375,0.024104406875,0.146124175,0.834842518125,0.007588228125,0.316432951875,0.27563325125,0.02014891625,0.176330024375,0.007792416875,0.153337685,0.3000856975,0.0237136075,0.54661454625,0.06440560125,0.130303540625,0.168370559375,0.13740361125,0.007702430625,0.83656241125,0.29576144625,0.09564446375,0.017826723125,0.33004985,0.110726993125,0.034269745,0.185916749375,0.0736084425,0.833567033125,0.1767124275,0.025396165625,0.166148361875,0.01694626625,0.176421203125,0.28089076125,0.206472475625,0.177226939375,0.02235040375,0.176327569375,0.007894871875,0.3968113775,0.03042391125,0.3334693625,0.0840783925,0.477229015625,0.0314421275,0.030788591875,0.034015320625,0.007696543125,0.836627968125,0.284238160625,0.03341418,0.2366982175,0.022280374375,0.723737425625,0.171106336875,0.152361978125,0.069890613125,0.834441153125,0.17702292625,0.483779765,0.594495129375,0.673548560625,0.6762556675,0.4119287425,0.14267453375,0.02982933625,0.049489128125,0.17652095,0.00789406375,0.030730413125,0.020921773125,0.270380643125,0.195566225625,0.01990772625,0.018174769375,0.049628393125,0.027443700625,0.007588984375,0.176623429375,0.0995602775,0.06163431625,0.033051450625,0.046628125625,0.05303553375,0.02006634875,0.02734994625,0.01147655375,0.1760219625,0.832849794375,0.176122465625,0.007384809375,0.83402233,0.17622345375,0.00748728875,0.832711148125,0.175812486875,0.007592575625,0.831346155625
