,wl,Purple,Off-white,Dark green,Torquoise,Orange,Red,Yellow
214,594,0.0969000546875,0.62112890625,0.020523109375,0.175766835938,0.513893671875,0.24943671875,0.4828715625
215,595,0.100200225098,0.62171435791,0.0203676838379,0.173307601318,0.517729584961,0.260660913086,0.484782243652
216,596,0.10366,0.62224,0.020218,0.17088,0.52134,0.2719,0.48661
217,597,0.107283570557,0.622706107178,0.0200734838867,0.16849567749,0.524747913818,0.283150339355,0.488362069092
218,598,0.111075140625,0.623116289062,0.0199335546875,0.166167773437,0.527975039062,0.294409921875,0.490044882812
219,599,0.115026314209,0.623489991455,0.0197973510742,0.163925997314,0.531052403564,0.305663479004,0.491662838135
220,600,0.11913,0.62385,0.019664,0.1618,0.53401,0.3169,0.49322
221,601,0.123372711304,0.6241950354,0.0195335817871,0.159804205322,0.536855148926,0.328086253662,0.494718322754
222,602,0.127739800781,0.624524570312,0.01940628125,0.157951679687,0.539592421875,0.339188242187,0.496159296875
223,603,0.132329810669,0.624862254639,0.0192800080566,0.156258817139,0.542221716309,0.350350323486,0.49754322998
224,604,0.13723,0.62523,0.019153,0.15474,0.54474,0.3617,0.49887
225,605,0.142427758789,0.625629813232,0.0190252049561,0.153399143066,0.547153977051,0.37321680542,0.500139639893
226,606,0.1478953125,0.626060820312,0.0188969101562,0.152236953125,0.549469140625,0.384858476562,0.501351757812
227,607,0.153387436523,0.626499273682,0.0187749556885,0.151282819824,0.551646540527,0.39621175415,0.502508157959
228,608,0.15866,0.62692,0.018666,0.15056,0.55365,0.40687,0.50361
229,609,0.163683436279,0.627322227783,0.0185704030762,0.150061920166,0.555483140869,0.416794810791,0.504658439941
230,610,0.168444648438,0.627705976563,0.0184879296875,0.149774882812,0.557154570312,0.425980039062,0.505654375
231,611,0.173061051025,0.628063753662,0.0184128068848,0.149621033936,0.55872586792,0.434670506592,0.506577731934
232,612,0.17766,0.62839,0.018339,0.14952,0.56026,0.44313,0.50741
233,613,0.182227844238,0.62868421875,0.0182663618164,0.14945479248,0.561765410156,0.451355444336,0.508153198242
234,614,0.1867490625,0.628947890625,0.01819496875,0.14941125,0.563247578125,0.459340078125,0.508812109375
235,615,0.191183835449,0.629197392578,0.0181257749023,0.149376066895,0.564699208984,0.467048706055,0.509414643555
236,616,0.19549,0.62945,0.01806,0.14934,0.56611,0.47444,0.50999
237,617,0.199665106201,0.629708260498,0.0179973297119,0.149288834229,0.567486430664,0.481532486572,0.510542869873
238,618,0.203707382812,0.629974257812,0.0179375507813,0.149211523437,0.568833671875,0.488343710938,0.511077070313
239,619,0.20763862915,0.630255943604,0.0178817547607,0.149110418701,0.57014918457,0.494900789795,0.511600670166
240,620,0.21148,0.63056,0.017831,0.14899,0.57143,0.50123,0.51212
241,621,0.21522425293,0.630888155518,0.0177855042725,0.148847404785,0.572677557373,0.507332918701,0.512640091553
242,622,0.2188615625,0.631240664063,0.0177454101563,0.148681171875,0.573893320312,0.513208085938,0.513164492187
243,623,0.222360942383,0.631610599365,0.0177093516846,0.148488991699,0.575074810791,0.518867935791,0.513681719971
244,624,0.22569,0.63199,0.017676,0.14827,0.57622,0.52432,0.51418
245,625,0.228845725098,0.632377053223,0.0176452636719,0.148025836182,0.577329031982,0.529568607178,0.514659445801
246,626,0.231826796875,0.63276953125,0.017617140625,0.147759414063,0.578402460938,0.534614882813,0.515120625
247,627,0.234595593262,0.633162263184,0.0175944804687,0.147490809326,0.57945229126,0.539359893799,0.515579147949
248,628,0.23712,0.63355,0.01758,0.14724,0.58049,0.54371,0.51605
249,629,0.239401181641,0.633929914551,0.0175737816162,0.147009354248,0.581518349609,0.547665865479,0.51653428833
250,630,0.2414471875,0.634299375,0.0175756367188,0.146799726562,0.582539296875,0.551239101563,0.517031835937
251,631,0.243326435547,0.634651491699,0.0175811651611,0.146610689697,0.5835303125,0.554546756592,0.517515784912
252,632,0.24511,0.63498,0.017586,0.14644,0.58447,0.55771,0.51796
253,633,0.246813225098,0.635285799561,0.0175899932861,0.146284943848,0.585359390869,0.560747247314,0.518365096436
254,634,0.248449765625,0.635571132812,0.0175933242188,0.146141015625,0.586201835938,0.563673242188,0.518734179687
255,635,0.250009089355,0.635827779541,0.0175992034912,0.14600713623,0.587035916748,0.566447845459,0.519093394775
256,636,0.25148,0.63605,0.017611,0.14588,0.5879,0.56903,0.51947
257,637,0.252873879395,0.636237426758,0.0176287133789,0.145751481934,0.588796398926,0.57143321167,0.519866004639
258,638,0.254202421875,0.6363915625,0.01765221875,0.145611328125,0.589724609375,0.573673085937,0.520282382813
259,639,0.25553329834,0.636568081055,0.0176811577148,0.145428137207,0.590663474121,0.575857642822,0.520720465088
260,640,0.25693,0.63682,0.017715,0.14517,0.59159,0.57809,0.52118
261,641,0.258402294922,0.637150623779,0.0177537873535,0.144824212646,0.59250418335,0.580380405273,0.521662493896
262,642,0.259953125,0.637557773437,0.0177974609375,0.144379023438,0.593406210938,0.582728828125,0.522168242188
263,643,0.261494970703,0.6379737854,0.0178451608887,0.143831680908,0.594294952393,0.585018432617,0.522690020752
264,644,0.26294,0.63833,0.017896,0.14318,0.59517,0.58713,0.52322
265,645,0.26429069458,0.638623861084,0.0179497475586,0.142412159424,0.596030311279,0.58906381958,0.523757192383
266,646,0.265555820313,0.638856757812,0.018006203125,0.141516210937,0.596875507812,0.590826992187,0.524300703125
267,647,0.266794564209,0.639063155518,0.018065043457,0.140472054443,0.597702720947,0.592472835693,0.524843676758
268,648,0.26807,0.63928,0.018126,0.13926,0.59851,0.59406,0.52538
269,649,0.269390003662,0.639507530518,0.0181892188721,0.137871884766,0.599297530518,0.595592770996,0.525909572754
