,wl,Rocks,Pine Needles,Silver Maple leaf,Maple dark green leaf,Bush leaf,Tree leaf,Weed leaf,Red bush leaf,Red Maple leaf,Bush fern-like leaf,Grass,Soil,Locust leaf,Vine leaf,Oak leaf,Weed tree leaf,Daisy -- White petals,Daisy -- Yellow center,Buttercup flower,Small magenta flower,Small magenta flower (from vine),Bark,Bark -- Pine,Marigold -- Orange,Marigold -- Yellow,Pink flower (Plant had red leaves),Red flower (Plant had red leaves),Asphalt,Dark blue jeans,White/gray wool sock,Green aqua-sock,blue/magenta rubber (flo-ho flip-flop),Synthetic cloth blue (with surfing harness),Synthetic cloth red (with surfing harness),Dark blue towel,Red towel,Light blue towel,Sneakers -- Orange,Sneakers -- White (dirty leather),Brown leather (Bass saddle shoe),Brown suede (Bass saddle shoe),Red rubber (Bass saddle shoe),Dark blue cotton sweat pants,Red letters on t-shirt,Green snow-hat,Light green towel,Banana yellow (just turned),Wheat bread,Wheat bread crust,Pancake,Ripe brown banana,Highlighter pen (plastic),Swiss army knife (plastic),Green key ring (plastic),Green sport shirt,White sport shirt,White T-shirt,Faded jeans,Purple EZ-rig (plastic),Leather brown belt,Black backpack,Dark blue bandana,Skin -- Caucasian (Light),Skin -- East Indian (Dark),Hair -- Black,Skin -- East Indian (Light),Skin -- Caucasian,Hair -- Red,Skin -- Caucasian (Dark),Skin -- African American,Skin -- Asian,Hair -- Brown,Hair -- Gray/Black,"Skin -- Caucasian (Dark, with makeup)",Skin -- Caucasian (with makeup),Hair -- Blonde,Skin -- Caucasian (arm),Wood -- Pine,Wood -- Pine treated,Wood -- Maple,Wood -- Oak,Bamboo,Wood -- Pine (whiter),Wood -- Worm,Wood -- Redwood,Wood -- Walnut,Bark Chip I,Bark Chip II,Bark Chip III,Cucumber,Prune (with specularities),Corn (raw),Corn husk,Apple Yellow Delicious,Kiwi outside,Green pepper,Peach skin -- Yellow,Peach skin -- Red,Lemon skin,Cabbage,Lettuce,Carrot,Pear,Sugar (White),Bay leaf,Barley seeds,Lentil seeds,Sesame seeds,Brown rice seeds,Sand,Almond,Walnut,Brown paper bag,Straw from broom,Gum  -- Green,Denim,Fabric -- Green,Fabric  -- White,Yarn  -- Yellow,Suede  -- Gray,Fabric  -- Pink,Fabric  -- Dark brown,Table cloth -- White,Fabric  -- Pink II,Fabric -- Brown,Raincoat -- Yellow,Raincoat -- Blue,Raincoat -- Magenta/red,Cotton shirt -- Blue,Cotton cloth -- Light gray
112,492,0.1606,0.0783,0.0357,0.0441,0.0453,0.0554,0.1058,0.0358,0.0329,0.0216,0.0334,0.0247,0.0367,0.0556,0.0254,0.0425,0.7388,0.0205,0.0224,0.4602,0.0863,0.0817,0.0727,0.0075,0.0471,0.172,0.0233,0.0748,0.101,0.4153,0.2281,0.2399,0.4345,0.019,0.064,0.0393,0.5735,0.0237,0.5378,0.0577,0.0719,0.0703,0.0562,0.0509,0.1557,0.5597,0.1966,0.2848,0.069,0.0569,0.0467,0.2449,0.0092,0.21,0.2773,0.7004,0.7963,0.2937,0.2302,0.0303,0.029,0.0409,0.2695,0.1193,0.0145,0.1584,0.2137,0.0571,0.1394,0.0407,0.2377,0.0223,0.0198,0.2084,0.2345,0.0713,0.2956,0.2216,0.244,0.2574,0.2228,0.2079,0.2547,0.0941,0.0986,0.1104,0.1065,0.0948,0.1713,0.0254,0.0291,0.2021,0.0715,0.1532,0.0483,0.0194,0.1258,0.0623,0.1358,0.1626,0.0825,0.0599,0.1148,0.7817,0.1006,0.389,0.1266,0.3977,0.2561,0.258,0.2594,0.1831,0.192,0.1923,0.636,0.094,0.0472,0.7571,0.5389,0.2698,0.2599,0.1142,0.7555,0.6031,0.1454,0.1116,0.1599,0.0552,0.0777,0.3387
113,493,0.16107130127,0.0785776123047,0.0359854125977,0.0442419677734,0.0458070922852,0.0555120361328,0.106036450195,0.0358043457031,0.0328992919922,0.0217778930664,0.0335556884766,0.0247797485352,0.036924206543,0.0557966552734,0.0254863647461,0.042523059082,0.738840490723,0.0209547363281,0.0247284423828,0.460375561523,0.0848809448242,0.081746887207,0.0727187255859,0.00755668945312,0.0493015258789,0.169782275391,0.0232123046875,0.0749098510742,0.100547961426,0.415643615723,0.232794482422,0.237755151367,0.430091491699,0.0189400634766,0.0635268310547,0.0390888061523,0.570593005371,0.0231845825195,0.538683679199,0.0581275512695,0.0724335693359,0.0712210205078,0.0557435668945,0.050800402832,0.156298095703,0.559633483887,0.199348352051,0.286600634766,0.0696923217773,0.0573635620117,0.046825,0.259681518555,0.00918143310547,0.222277270508,0.276240258789,0.699491638184,0.795092626953,0.292687280273,0.226309533691,0.0303652709961,0.0290563842773,0.0401744140625,0.271030908203,0.12026003418,0.0144966796875,0.159135473633,0.21502331543,0.0575133178711,0.140132727051,0.0407268432617,0.238774731445,0.0224984130859,0.0198436401367,0.209835424805,0.235449584961,0.0717482666016,0.296954394531,0.223386975098,0.245636450195,0.258451647949,0.224175512695,0.209494421387,0.256902770996,0.094832043457,0.0991414794922,0.110811743164,0.10675715332,0.094950378418,0.172531860352,0.0258233642578,0.0290693847656,0.204741345215,0.0723631835938,0.159850488281,0.0486018798828,0.0199197021484,0.127993591309,0.0622251342773,0.141297119141,0.165504321289,0.0833846435547,0.060094909668,0.117498950195,0.782071374512,0.101356762695,0.390700866699,0.127427587891,0.399948156738,0.258139208984,0.259422802734,0.261375219727,0.184317956543,0.192955151367,0.193868969727,0.641964367676,0.0935552246094,0.0474263427734,0.758322424316,0.545755200195,0.270072607422,0.257919726563,0.114503942871,0.755615246582,0.60196027832,0.146047692871,0.11490012207,0.157719763184,0.0541928100586,0.0771596435547,0.338437683105
114,494,0.161633984375,0.0788328125,0.036373828125,0.04436640625,0.046391015625,0.0555984375,0.106340625,0.035859375,0.03295625,0.021862890625,0.03370625,0.024859765625,0.037130859375,0.05595859375,0.025623828125,0.042565234375,0.738591015625,0.0214765625,0.02739765625,0.46041484375,0.083565234375,0.081759765625,0.0727109375,0.0076203125,0.051751953125,0.167640625,0.02312890625,0.074976953125,0.100087890625,0.416045703125,0.23719765625,0.23566171875,0.425444921875,0.01888515625,0.0630015625,0.039000390625,0.567469140625,0.022646484375,0.539512890625,0.058584765625,0.072928125,0.07201484375,0.055298828125,0.050692578125,0.1569234375,0.559447265625,0.202527734375,0.2882796875,0.070447265625,0.057712109375,0.04697890625,0.27515546875,0.009151171875,0.23467578125,0.27475234375,0.698705859375,0.79397265625,0.2916671875,0.222613671875,0.030451171875,0.029140234375,0.03949453125,0.27263046875,0.12130390625,0.01449140625,0.15988671875,0.2163625,0.058021484375,0.140889453125,0.040751171875,0.23980859375,0.0227046875,0.019883984375,0.2113796875,0.236246875,0.0721890625,0.29835,0.225273046875,0.2471703125,0.259593359375,0.22562578125,0.211073046875,0.258976953125,0.095501953125,0.0996328125,0.1112265625,0.10699765625,0.095088671875,0.17369921875,0.0263109375,0.02904140625,0.207848046875,0.07335078125,0.16729375,0.0488703125,0.02049765625,0.130368359375,0.062156640625,0.147025,0.16869609375,0.08437578125,0.060287890625,0.12039375,0.782504296875,0.1021609375,0.392280859375,0.12837109375,0.402175390625,0.26011953125,0.26091796875,0.26340234375,0.185464453125,0.19406796875,0.19538046875,0.647634765625,0.09312109375,0.04762109375,0.759422265625,0.55224453125,0.27028046875,0.255896875,0.114733203125,0.756032421875,0.6008,0.146650390625,0.11833671875,0.155612890625,0.053225390625,0.07658984375,0.338073046875
115,495,0.162204821777,0.0790960205078,0.036800378418,0.0444819580078,0.047054284668,0.0557104248047,0.10667409668,0.0359351074219,0.0330100830078,0.0219151245117,0.0338786865234,0.024934753418,0.0373460571289,0.0561403564453,0.0257744262695,0.0426249389648,0.73829432373,0.0220845214844,0.0303673583984,0.460521606445,0.0822920532227,0.0817933959961,0.0727232666016,0.00769897460937,0.0545534057617,0.165580615234,0.0230561523438,0.0750302368164,0.0996598999023,0.416526940918,0.241324755859,0.233613500977,0.420751623535,0.0188377685547,0.0624499267578,0.0389370239258,0.564309387207,0.0221102905273,0.540360900879,0.0590494506836,0.0734082275391,0.0727511474609,0.0548547241211,0.0505885131836,0.157711865234,0.559161486816,0.206069177246,0.289942919922,0.0712034301758,0.0580285766602,0.0471434570312,0.291172290039,0.00912027587891,0.247059545898,0.27303894043,0.697993469238,0.793045361328,0.290715649414,0.219036706543,0.0305364379883,0.0292291137695,0.0388428710937,0.274188525391,0.122320141602,0.0144905273438,0.160670678711,0.21761809082,0.0585698364258,0.14162611084,0.0407748657227,0.240863842773,0.0229084228516,0.0199324829102,0.212831567383,0.237019555664,0.0726097412109,0.299617480469,0.227172155762,0.248642651367,0.260789709473,0.227037084961,0.212717053223,0.261011535645,0.0960932006836,0.10013215332,0.111653295898,0.107239428711,0.0952075805664,0.174815698242,0.0268678466797,0.0290178222656,0.211253723145,0.0744376953125,0.175290917969,0.0491280029297,0.0212026611328,0.132856359863,0.0621616333008,0.152911474609,0.17213894043,0.0854537353516,0.0605121704102,0.123465112305,0.783013537598,0.102983666992,0.393842834473,0.129379736328,0.40444017334,0.262089794922,0.262402880859,0.265428198242,0.186577600098,0.195222875977,0.196902026367,0.652986071777,0.0927020996094,0.0477802001953,0.760535827637,0.558409741211,0.270473388672,0.254003320312,0.11491973877,0.756509899902,0.59969050293,0.147227355957,0.121827905273,0.153524816895,0.0522955200195,0.0760250244141,0.337696447754
116,496,0.1627,0.0794,0.0372,0.0446,0.0478,0.0559,0.107,0.036,0.033,0.022,0.0341,0.025,0.0376,0.0564,0.0259,0.0427,0.7382,0.0228,0.0336,0.4609,0.081,0.0819,0.0728,0.0078,0.0578,0.1636,0.023,0.0751,0.0993,0.4171,0.2452,0.2316,0.4162,0.0188,0.0619,0.0388,0.5613,0.0216,0.5413,0.0595,0.0739,0.0735,0.0544,0.0505,0.1588,0.5588,0.2099,0.2917,0.0719,0.0584,0.0473,0.3076,0.0091,0.2593,0.2713,0.6973,0.7924,0.2899,0.2155,0.0306,0.0293,0.0382,0.2756,0.1232,0.0145,0.1615,0.2187,0.0591,0.1423,0.0408,0.242,0.0231,0.02,0.214,0.2379,0.073,0.3006,0.229,0.2501,0.262,0.2283,0.2145,0.2631,0.0966,0.1007,0.1121,0.1075,0.0953,0.1759,0.0275,0.029,0.2148,0.0756,0.1836,0.0494,0.0221,0.1354,0.0623,0.1589,0.1758,0.0866,0.0608,0.1267,0.7836,0.1038,0.3955,0.1304,0.4068,0.2641,0.2638,0.2674,0.1877,0.1963,0.1985,0.658,0.0923,0.0479,0.7618,0.5643,0.2707,0.2524,0.1151,0.7568,0.5987,0.1478,0.1253,0.1514,0.0514,0.0755,0.3374
117,497,0.163117248535,0.0797460327148,0.0375759643555,0.044721496582,0.04863828125,0.0561727416992,0.107321472168,0.0360546630859,0.0329257324219,0.0221235473633,0.03437578125,0.0250552856445,0.0378987548828,0.056745715332,0.026003918457,0.0427943725586,0.738318823242,0.0236430175781,0.0371089355469,0.461557373047,0.0796887084961,0.0820846069336,0.072944921875,0.00792565917969,0.0615091796875,0.161707873535,0.0229609008789,0.0751865234375,0.0990104492187,0.417771362305,0.248808496094,0.229625524902,0.411794775391,0.0187719848633,0.061351184082,0.0385835083008,0.558442773438,0.0211196655273,0.542334655762,0.059936328125,0.0744029174805,0.0742562744141,0.0539339111328,0.0504266357422,0.160243029785,0.558366687012,0.214046838379,0.29354498291,0.0725372436523,0.0588271850586,0.047447644043,0.324426782227,0.00909052734375,0.271347998047,0.269567016602,0.696633166504,0.7920484375,0.289229064941,0.212010070801,0.0306403442383,0.0293520141602,0.0375677368164,0.276853027344,0.12393717041,0.0145199951172,0.162380053711,0.219592211914,0.0596122924805,0.14290949707,0.0408275268555,0.243220410156,0.0232783935547,0.0200866699219,0.214874035645,0.238886865234,0.073359753418,0.301284521484,0.230750769043,0.251539294434,0.263228405762,0.229411401367,0.216431311035,0.265247741699,0.0970161132813,0.10133704834,0.112568664551,0.107781896973,0.0953724243164,0.176951745605,0.0282162231445,0.0289886352539,0.21849362793,0.0768469726563,0.192189648437,0.0496863891602,0.0232015869141,0.137991418457,0.0625775512695,0.164989196777,0.17967454834,0.0878237670898,0.0611512695312,0.13009753418,0.784279760742,0.104609240723,0.397238171387,0.131438012695,0.409254821777,0.266158557129,0.265102453613,0.269317736816,0.188829553223,0.197298571777,0.200174499512,0.662690649414,0.0919185913086,0.0479816040039,0.763223706055,0.569919702148,0.270960949707,0.251103491211,0.115271972656,0.756914318848,0.597820178223,0.148365612793,0.128750134277,0.149234997559,0.0505372680664,0.0750130004883,0.337187805176
118,498,0.163459765625,0.080134765625,0.037936328125,0.044848828125,0.04958046875,0.056531640625,0.107645703125,0.03610078125,0.03279140625,0.022291796875,0.03471015625,0.025101171875,0.03825,0.057184765625,0.026092578125,0.042912109375,0.7386484375,0.0246359375,0.0409125,0.4624875,0.078361328125,0.082347265625,0.07315703125,0.00807734375,0.06568828125,0.159908203125,0.022938671875,0.0752890625,0.09878828125,0.418540625,0.25213984375,0.227691796875,0.40752421875,0.018753515625,0.060802734375,0.038287890625,0.5557296875,0.020671484375,0.543463671875,0.06036015625,0.074916015625,0.07501015625,0.05345625,0.0503671875,0.162091015625,0.557866796875,0.218541015625,0.295466015625,0.073119921875,0.059308203125,0.047586328125,0.34166171875,0.00909140625,0.283165625,0.26785703125,0.696001171875,0.79198359375,0.288701171875,0.208576953125,0.030657421875,0.029385546875,0.036948046875,0.27794453125,0.124534765625,0.01455,0.16331171875,0.220290625,0.060108203125,0.14345625,0.040858203125,0.244521875,0.02344375,0.02019140625,0.215462109375,0.23997265625,0.073691015625,0.3016765625,0.232426171875,0.252958203125,0.264478515625,0.23037890625,0.218510546875,0.267457421875,0.09734296875,0.102041015625,0.113060546875,0.108086328125,0.095432421875,0.177973046875,0.029026171875,0.028983984375,0.2223578125,0.07819140625,0.201040625,0.049987109375,0.02451328125,0.140633984375,0.062991015625,0.171191796875,0.183762109375,0.089137109375,0.0615625,0.1336625,0.7850625,0.105415234375,0.399041015625,0.1325015625,0.411800390625,0.268271484375,0.266312109375,0.271184765625,0.189964453125,0.198223046875,0.201919921875,0.6670796875,0.091559765625,0.048026953125,0.7648078125,0.57527578125,0.271252734375,0.25011171875,0.115434375,0.756876953125,0.597035546875,0.148921484375,0.132187109375,0.147029296875,0.049705078125,0.074559765625,0.337058984375
119,499,0.163771472168,0.0805817504883,0.0383277954102,0.0450017944336,0.0506319335937,0.0569499633789,0.108021740723,0.0361462158203,0.0326356933594,0.0225144897461,0.0350895507813,0.0251464233398,0.0386762451172,0.0577320678711,0.0261842163086,0.0430485473633,0.739183325195,0.0257849121094,0.0451355957031,0.463550439453,0.0770783325195,0.0826111450195,0.0733911132813,0.00824025878906,0.0701213867188,0.158129089355,0.0229220581055,0.075397265625,0.0985466796875,0.41933996582,0.255226171875,0.225787512207,0.403294970703,0.0187331420898,0.0602530639648,0.0379470092773,0.5531296875,0.0202377075195,0.544636584473,0.0608040039062,0.0754209594727,0.0756840576172,0.0529754638672,0.0502989501953,0.164344128418,0.557333850098,0.223412976074,0.297456237793,0.073717590332,0.059810559082,0.0477318969727,0.359641870117,0.0090966796875,0.294850048828,0.266070581055,0.69539276123,0.792054199219,0.288172644043,0.20525501709,0.0306707397461,0.0294008666992,0.036328894043,0.279090820312,0.125089050293,0.0145800048828,0.164288598633,0.220969116211,0.0605996704102,0.14402565918,0.0409102172852,0.245863574219,0.0236122314453,0.0203005371094,0.216069665527,0.241123779297,0.0740524047852,0.302081298828,0.234061877441,0.254373449707,0.265713439941,0.231331274414,0.220584069824,0.269714123535,0.0977244140625,0.102825891113,0.113546716309,0.108397644043,0.095501159668,0.179008166504,0.0299479858398,0.028987487793,0.226694067383,0.079664453125,0.210270117187,0.0503198120117,0.0259430419922,0.14348470459,0.0634088256836,0.177826184082,0.188144152832,0.090581652832,0.0620182617187,0.13747121582,0.785633520508,0.106288757324,0.400976330566,0.133639526367,0.414345227051,0.270449597168,0.267540466309,0.273085046387,0.191117565918,0.199109777832,0.203681115723,0.671278686523,0.0911959106445,0.0480334838867,0.766438208008,0.580419458008,0.27151829834,0.249215161133,0.115604980469,0.756900769043,0.596207702637,0.149466760254,0.135729504395,0.144808508301,0.0488953979492,0.0741272827148,0.336976599121
120,500,0.1641,0.0811,0.0388,0.0452,0.0518,0.0574,0.1085,0.0362,0.0325,0.0228,0.0355,0.0252,0.0392,0.0584,0.0263,0.0432,0.7399,0.0271,0.0499,0.4646,0.0759,0.0828,0.0736,0.0084,0.0746,0.1563,0.0229,0.0755,0.0982,0.4201,0.2581,0.2239,0.399,0.0187,0.0597,0.0376,0.5506,0.0198,0.5458,0.0613,0.0759,0.0762,0.0525,0.0502,0.167,0.5568,0.2287,0.2995,0.0744,0.0603,0.0479,0.3787,0.0091,0.3065,0.2641,0.6948,0.7921,0.2875,0.2021,0.0307,0.0294,0.0357,0.2805,0.1257,0.0146,0.1653,0.2218,0.0611,0.1447,0.041,0.2472,0.0238,0.0204,0.217,0.2423,0.0745,0.3028,0.2357,0.2558,0.2669,0.2324,0.2225,0.272,0.0983,0.1037,0.114,0.1087,0.0956,0.1801,0.031,0.029,0.2318,0.0813,0.22,0.0507,0.0274,0.1467,0.0637,0.1852,0.1929,0.0922,0.0625,0.1416,0.7857,0.1073,0.4031,0.1349,0.4168,0.2727,0.2689,0.2751,0.1923,0.2,0.2054,0.6754,0.0908,0.048,0.768,0.5854,0.2717,0.2482,0.1158,0.7572,0.5952,0.15,0.1395,0.1426,0.0481,0.0737,0.3369
121,501,0.164445080566,0.0816943359375,0.0393613647461,0.0454497314453,0.0530984985352,0.0578863037109,0.109086999512,0.0362614379883,0.0323848632813,0.0231595214844,0.0359464233398,0.0252622070312,0.0398331542969,0.0592028076172,0.0264430419922,0.0433697998047,0.740810144043,0.0286077026367,0.0552124267578,0.465628613281,0.0748235595703,0.082911706543,0.0737827270508,0.00855688476562,0.0791203125,0.154415527344,0.0228720581055,0.0755983886719,0.0977442993164,0.420816479492,0.260768383789,0.222026037598,0.394635693359,0.018653112793,0.0591444091797,0.0372436523438,0.548143774414,0.0193604858398,0.546953759766,0.0618464477539,0.0763522460937,0.076556262207,0.0520299316406,0.0500689208984,0.170101635742,0.556275939941,0.234415734863,0.301600634766,0.0751680053711,0.0607783081055,0.0480902709961,0.398811242676,0.00910142822266,0.318072143555,0.261959619141,0.694215783691,0.792115881348,0.286676257324,0.19911171875,0.0307457397461,0.0293818725586,0.0350596191406,0.282173864746,0.126371472168,0.0146094726563,0.16634654541,0.222784594727,0.0616083251953,0.145482214355,0.0411283691406,0.248525964355,0.0240077636719,0.0204889404297,0.218258190918,0.243501135254,0.0750369018555,0.303843310547,0.237338000488,0.257243725586,0.268033825684,0.233590795898,0.224251940918,0.27431706543,0.0990784790039,0.10466484375,0.114417944336,0.108992895508,0.0957328857422,0.18125357666,0.0321938598633,0.0290217041016,0.23769552002,0.0831064086914,0.230190002441,0.0511321166992,0.0288895996094,0.150290466309,0.0638565673828,0.193327722168,0.198024694824,0.0939981689453,0.0630038452148,0.146051672363,0.785249365234,0.108456665039,0.405411889648,0.136283935547,0.419153991699,0.275024597168,0.270392138672,0.277231542969,0.193516748047,0.200892602539,0.20707565918,0.679464550781,0.0903709106445,0.0479280517578,0.769493676758,0.590229992676,0.271797631836,0.247064465332,0.116021044922,0.757769152832,0.5939859375,0.150518981934,0.143502575684,0.140404040527,0.0473174560547,0.0732761474609,0.336831774902
122,502,0.164805859375,0.0823671875,0.040019921875,0.04575625,0.054543359375,0.05841484375,0.109787109375,0.036330078125,0.03228984375,0.023603125,0.036434765625,0.0253328125,0.04058671875,0.060153125,0.0266171875,0.0435625,0.741914453125,0.030338671875,0.06106796875,0.4666328125,0.07384140625,0.082949609375,0.073940234375,0.0087125,0.08369765625,0.15247578125,0.022838671875,0.07569375,0.097182421875,0.4214890625,0.2632375,0.220162109375,0.39019609375,0.018592578125,0.05858671875,0.03687578125,0.54575859375,0.018922265625,0.54809921875,0.062438671875,0.076778125,0.076756640625,0.05156484375,0.04990625,0.1736921875,0.555769921875,0.240576171875,0.30375703125,0.076017578125,0.061248046875,0.048301171875,0.419917578125,0.009101171875,0.32951328125,0.259665625,0.693634765625,0.792102734375,0.285704296875,0.19628671875,0.030807421875,0.029346484375,0.0344078125,0.284094140625,0.127103515625,0.01460859375,0.167426953125,0.2239109375,0.06212421875,0.146367578125,0.04129375,0.249835546875,0.02423515625,0.0205671875,0.219826171875,0.244724609375,0.075660546875,0.3051984375,0.238974609375,0.25870859375,0.269115234375,0.23490234375,0.225844921875,0.276665625,0.100055859375,0.1057171875,0.11480078125,0.1092765625,0.09590234375,0.182469921875,0.033541015625,0.02905234375,0.244377734375,0.085091796875,0.240791015625,0.051618359375,0.030425,0.154255859375,0.0638796875,0.202194140625,0.203505078125,0.0959796875,0.063524609375,0.150823046875,0.78430390625,0.10976171875,0.40789921875,0.13778828125,0.421402734375,0.277421484375,0.2720109375,0.27947421875,0.19477109375,0.2017875,0.208709375,0.68348671875,0.089909765625,0.0478203125,0.7709265625,0.594917578125,0.27181484375,0.245819140625,0.1162671875,0.758587109375,0.592546875,0.151020703125,0.147734765625,0.138220703125,0.046546875,0.072853125,0.336774609375
123,503,0.165189245605,0.08308125,0.0407684692383,0.0461096435547,0.0561662963867,0.0590108642578,0.11059420166,0.0364087280273,0.0322255859375,0.0241455566406,0.0369805786133,0.0254122070312,0.0414722167969,0.0612264892578,0.0268583251953,0.0437989501953,0.743035412598,0.0323752563477,0.0674171630859,0.467695800781,0.0729144287109,0.0829874633789,0.0740769897461,0.00888686523437,0.0886262695312,0.150547851562,0.0228109008789,0.0757922363281,0.096578503418,0.42211574707,0.265462084961,0.218291882324,0.385556005859,0.0185358032227,0.0580359619141,0.0365205078125,0.543343237305,0.0184977661133,0.549244580078,0.0630622924805,0.0772153320313,0.0768273803711,0.0510922363281,0.0497404541016,0.177888012695,0.555253894043,0.247325817871,0.305833056641,0.0769091918945,0.0617441040039,0.0485114379883,0.44195032959,0.00910028076172,0.340750610352,0.257263427734,0.693137780762,0.791958679199,0.284678967285,0.193619433594,0.0308653442383,0.0293130004883,0.0337772949219,0.285967590332,0.127859436035,0.0146033203125,0.16846776123,0.225033178711,0.0626275146484,0.14724420166,0.0414622558594,0.251101916504,0.0244700683594,0.0206366455078,0.221484143066,0.245935534668,0.0763042602539,0.306606494141,0.240675231934,0.260169067383,0.270214172363,0.23628918457,0.227414611816,0.279082543945,0.101106628418,0.106785742188,0.11520871582,0.109572143555,0.0961213134766,0.183727038574,0.0350425170898,0.0290817138672,0.251623571777,0.087307409668,0.251749499512,0.0521201782227,0.0320971191406,0.158494641113,0.0638619873047,0.21151685791,0.209284533691,0.0981727294922,0.064032824707,0.155909802246,0.783407373047,0.111161206055,0.410361450195,0.139373974609,0.423676037598,0.279883557129,0.273700634766,0.281730078125,0.196039794922,0.202688647461,0.210287231445,0.687467382813,0.0894435913086,0.0477026123047,0.772421362305,0.59944720459,0.271773754883,0.244536364746,0.116530322266,0.75956517334,0.591035546875,0.151512512207,0.15222755127,0.136026672363,0.0457774658203,0.0724031494141,0.33672989502
124,504,0.1656,0.0838,0.0416,0.0465,0.058,0.0597,0.1115,0.0365,0.0322,0.0248,0.0376,0.0255,0.0425,0.0624,0.0272,0.0441,0.744,0.0348,0.0742,0.4689,0.072,0.0831,0.0742,0.0091,0.0942,0.1487,0.0228,0.0759,0.096,0.4227,0.2674,0.2164,0.3806,0.0185,0.0575,0.0362,0.5408,0.0181,0.5504,0.0637,0.0777,0.0768,0.0506,0.0496,0.1828,0.5547,0.2548,0.3077,0.0778,0.0623,0.0487,0.4648,0.0091,0.3517,0.2548,0.6928,0.7916,0.2837,0.1911,0.0309,0.0293,0.0332,0.2875,0.1286,0.0146,0.1694,0.226,0.0631,0.148,0.0416,0.2523,0.0247,0.0207,0.223,0.2471,0.0769,0.3078,0.2425,0.2616,0.2714,0.2377,0.2291,0.2816,0.1021,0.1078,0.1157,0.1099,0.0964,0.185,0.0367,0.0291,0.2592,0.0898,0.263,0.0526,0.034,0.1629,0.0639,0.221,0.2153,0.1006,0.0645,0.1613,0.7831,0.1126,0.4126,0.141,0.4261,0.2824,0.2754,0.2839,0.1973,0.2036,0.2118,0.6914,0.089,0.0476,0.7741,0.6038,0.2717,0.2433,0.1168,0.7606,0.5896,0.152,0.157,0.1338,0.045,0.0719,0.3367
125,505,0.166038964844,0.0845234375,0.0425228515625,0.0469322998047,0.0600546264648,0.0604888305664,0.112510852051,0.0366036987305,0.0322153930664,0.0255740844727,0.0382948364258,0.0255967041016,0.043680090332,0.0636817138672,0.0276513793945,0.0444727294922,0.744794030762,0.0376396484375,0.0814007080078,0.470233703613,0.0710970947266,0.0832881591797,0.0743068725586,0.00935573730469,0.100415600586,0.146936975098,0.0228055908203,0.0760175170898,0.095447644043,0.423230932617,0.269060900879,0.21448671875,0.375319128418,0.0184855224609,0.0569799560547,0.0359202514648,0.538122412109,0.0177307373047,0.551558654785,0.0643495605469,0.0782346069336,0.0766767089844,0.0500883300781,0.0494865478516,0.18845012207,0.554110620117,0.262994750977,0.309348693848,0.0786880859375,0.0629150390625,0.0488659057617,0.488371740723,0.0091,0.362310205078,0.252282739258,0.692624914551,0.791009643555,0.282766113281,0.188725830078,0.0309111572266,0.029309375,0.0326772949219,0.288679992676,0.129325219727,0.0145991333008,0.170214526367,0.226805773926,0.0635398071289,0.148628820801,0.0417051269531,0.253421289062,0.0249245361328,0.0207566162109,0.224370141602,0.248214147949,0.0774450317383,0.30876986084,0.244452880859,0.263000073242,0.272678295898,0.239136108398,0.230902600098,0.284216589355,0.103032727051,0.108755981445,0.116275744629,0.110260546875,0.0967389038086,0.186289746094,0.0385218994141,0.0291064331055,0.267092211914,0.0925743164063,0.274498095703,0.0530562133789,0.0361387695312,0.167466540527,0.0639936889648,0.230610107422,0.221526843262,0.103262658691,0.0649244384766,0.166985852051,0.783401672363,0.11407755127,0.414599804687,0.142662219238,0.428673339844,0.284964233398,0.277107458496,0.285983435059,0.198550549316,0.204522314453,0.213243652344,0.695291564941,0.0885793457031,0.047515612793,0.775957629395,0.607980603027,0.271592895508,0.242100170898,0.117078088379,0.761692785645,0.588254418945,0.152486962891,0.162055175781,0.131544580078,0.0442149047852,0.0713421142578,0.336682397461
