,wl,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
53,433,0.128223730469,0.00806892089844,0.00830311279297,0.539258007812,0.265000695801,0.0226660888672,0.0113814331055,0.00720778808594,0.418125830078,0.318449584961,0.00798835449219,0.0105988525391,0.0087716796875,0.46105057373,0.157840319824,0.0135407836914,0.00806550292969,0.0948952514648,0.201227062988,0.216818444824,0.00870531005859,0.00892196044922,0.655266210938,0.403789282227,0.0816929199219,0.00856721191406,0.00857962646484,0.593178417969,0.240515686035,0.0342473876953,0.01184609375,0.00952471923828,0.567935559082,0.317147338867,0.0302946655273,0.0150481567383,0.123909460449,0.207078515625,0.0603073242187,0.154633752441,0.00770028076172,0.0160138183594,0.313259643555,0.0735634155273,0.16521394043,0.00977055664063,0.0433908691406,0.336550598145,0.0659128051758,0.0312818603516,0.0131692993164,0.0169250976562,0.0597595947266,0.0895516723633,0.112000598145,0.0294822998047,0.0336411743164,0.0264023681641,0.124077966309,0.031141003418,0.0160982666016,0.022650390625,0.0518153076172,0.411348840332,0.119082507324,0.102440258789,0.0217475463867,0.0512557373047,0.127783251953,0.0679693359375,0.0184572509766,0.0157520141602,0.00924696044922,0.143374243164,0.35329197998,0.0196051269531,0.0129814086914,0.00916080322266,0.0380438110352,0.601357971191,0.0262665649414,0.0132936401367,0.0123028320313,0.0157000732422,0.701766015625,0.109036633301,0.0133591918945,0.0139125854492,0.0927346191406,0.609253295898,0.121772570801,0.0154315429688,0.0192806884766,0.177263293457,0.739045373535,0.209497485352,0.014609375,0.0982641601563,0.359525048828,0.650345581055,0.339882617188,0.0115952758789,0.0713653930664,0.317002868652,0.628822375488,0.780417626953,0.792086486816,0.750471118164,0.519532409668,0.10113503418,0.755706176758,0.728015222168,0.753520300293,0.309015612793,0.0145706298828,0.728264855957,0.704449121094,0.418290454102,0.236928125,0.00447025146484
54,434,0.1274015625,0.00803515625,0.008192578125,0.54153671875,0.269118359375,0.02264375,0.011351171875,0.0072171875,0.42320625,0.32570703125,0.00796953125,0.0106,0.00874140625,0.463605859375,0.160548046875,0.013481640625,0.00803046875,0.093844921875,0.202412109375,0.217344140625,0.008712109375,0.008942578125,0.6571953125,0.409784375,0.0822390625,0.0085328125,0.008581640625,0.5950109375,0.243124609375,0.03490703125,0.01179375,0.009548828125,0.569132421875,0.32179140625,0.030263671875,0.015082421875,0.125353515625,0.208375,0.0607265625,0.154898046875,0.007701171875,0.01616796875,0.31363828125,0.075037109375,0.1672609375,0.00985234375,0.04365390625,0.338517578125,0.066889453125,0.03186796875,0.013303515625,0.01704609375,0.0604265625,0.090612109375,0.112462890625,0.02985,0.033952734375,0.02660078125,0.124662890625,0.031255859375,0.016215625,0.0227265625,0.05181171875,0.413091015625,0.119458984375,0.103921875,0.021934765625,0.05136796875,0.12804453125,0.06828046875,0.01849375,0.015827734375,0.009192578125,0.1452828125,0.356216796875,0.01970703125,0.012940234375,0.009142578125,0.038710546875,0.603773046875,0.026537109375,0.013283984375,0.01229140625,0.01568515625,0.70211953125,0.108676953125,0.013407421875,0.013901171875,0.09400625,0.6091078125,0.122733984375,0.0155,0.01924375,0.177945703125,0.740136328125,0.21090390625,0.01464140625,0.09897578125,0.36090546875,0.65180703125,0.34089765625,0.011601171875,0.072480078125,0.319241015625,0.629990234375,0.7813640625,0.793076953125,0.75268203125,0.519802734375,0.10167734375,0.75767890625,0.728661328125,0.755498046875,0.309220703125,0.01466640625,0.729912109375,0.70605546875,0.41915,0.23720546875,0.004440234375
55,435,0.126604589844,0.00800891113281,0.00808580322266,0.543975488281,0.273581286621,0.0226245361328,0.0113202758789,0.00721779785156,0.428613232422,0.333926293945,0.00794064941406,0.0106011474609,0.00871552734375,0.466336877441,0.163613342285,0.0134319213867,0.00800549316406,0.0927463012695,0.203718981934,0.217899572754,0.00871260986328,0.00896695556641,0.659203515625,0.416423608398,0.0828158691406,0.00850720214844,0.00859307861328,0.597017480469,0.245999890137,0.0356886474609,0.01174453125,0.00957357177734,0.570259899902,0.326948461914,0.030225793457,0.0151254272461,0.126819885254,0.209683203125,0.0611319335937,0.155137878418,0.00770142822266,0.0163384277344,0.314099047852,0.0766193481445,0.169378051758,0.00993286132812,0.0439400878906,0.340474255371,0.0678194702148,0.0324703857422,0.0134358276367,0.0171689453125,0.0610788818359,0.0916912475586,0.112943981934,0.0302177001953,0.0342622924805,0.0267985107422,0.12529083252,0.0313675415039,0.0163505615234,0.0227888671875,0.0518275634766,0.414838317871,0.119856115723,0.105417163086,0.0221294555664,0.0514965087891,0.128281689453,0.0686016601563,0.0185333740234,0.0159147338867,0.00914195556641,0.147275952148,0.359131994629,0.0198051269531,0.0129040893555,0.00912811279297,0.0393973510742,0.606279284668,0.0268138549805,0.0132824829102,0.012284375,0.0156777587891,0.702438769531,0.10838001709,0.0134518920898,0.0138891235352,0.0952224121094,0.609060180664,0.123882458496,0.0155684570313,0.0192099365234,0.178679919434,0.74138963623,0.21251237793,0.0146778320312,0.09967421875,0.362437353516,0.653367797852,0.341938964844,0.0116064331055,0.0735789916992,0.321534289551,0.631035778809,0.782306005859,0.793901257324,0.754853198242,0.520021057129,0.102205883789,0.759611499023,0.729277600098,0.757530236816,0.309415100098,0.0147790771484,0.731581188965,0.7079171875,0.420061108398,0.237531152344,0.00441524658203
56,436,0.126,0.008,0.008,0.5467,0.2781,0.0226,0.0113,0.0072,0.4337,0.3424,0.0079,0.0106,0.0087,0.4692,0.1667,0.0134,0.008,0.0917,0.2051,0.2185,0.0087,0.009,0.6611,0.423,0.0835,0.0085,0.0086,0.5992,0.2492,0.0367,0.0117,0.0096,0.5716,0.3321,0.0302,0.0152,0.1283,0.211,0.0615,0.1555,0.0077,0.0165,0.3147,0.0783,0.1716,0.01,0.0443,0.3425,0.0687,0.0331,0.0136,0.0173,0.0617,0.0926,0.1134,0.0306,0.0346,0.027,0.1259,0.0315,0.0165,0.0229,0.052,0.4163,0.1203,0.1067,0.0223,0.0517,0.1288,0.0689,0.0186,0.016,0.0091,0.1494,0.3619,0.0199,0.0129,0.0091,0.0401,0.6083,0.0271,0.0133,0.0123,0.0157,0.7032,0.1085,0.0135,0.0139,0.0963,0.6097,0.1249,0.0156,0.0192,0.1798,0.7429,0.214,0.0147,0.1002,0.3638,0.6555,0.3431,0.0116,0.0747,0.3239,0.632,0.7836,0.7947,0.7568,0.52,0.1027,0.7612,0.7298,0.7595,0.3098,0.0149,0.733,0.7097,0.4212,0.2379,0.0044
57,437,0.125594104004,0.00800863037109,0.00793552246094,0.549719750977,0.28265279541,0.0225697875977,0.0112908081055,0.00716361083984,0.438432763672,0.351074768066,0.00784749755859,0.0105969604492,0.00869499511719,0.472202941895,0.169782568359,0.0133869506836,0.00801555175781,0.0907102905273,0.206555822754,0.219148303223,0.00867364501953,0.00904139404297,0.662882434082,0.42947557373,0.0842922607422,0.00851223144531,0.00860285644531,0.601570837402,0.252719494629,0.0379526611328,0.0116603149414,0.00962775878906,0.573154772949,0.337210791016,0.0301868286133,0.0153064331055,0.129791394043,0.212329882813,0.0618306884766,0.155990551758,0.0076966796875,0.016653515625,0.315439086914,0.0800740356445,0.173918066406,0.0100539550781,0.0447342163086,0.344591137695,0.0695199951172,0.0337538818359,0.013796862793,0.0174391967773,0.0622850219727,0.0933345581055,0.113832543945,0.0309946411133,0.0349650878906,0.0272056396484,0.126473718262,0.031652734375,0.0166650878906,0.0230598144531,0.0523369384766,0.417481262207,0.120792004395,0.107767749023,0.0224438354492,0.0519846557617,0.129603479004,0.0691784912109,0.0186952514648,0.0160828857422,0.00906751708984,0.151643041992,0.364491503906,0.0199900390625,0.0129299316406,0.00905814208984,0.0408161865234,0.609823120117,0.0273968261719,0.013337512207,0.0123391235352,0.0157533203125,0.70443425293,0.109050549316,0.0135516113281,0.013934375,0.0972227905273,0.61103482666,0.125786767578,0.0155945800781,0.0192146850586,0.1813078125,0.744685864258,0.215361914062,0.0147084228516,0.100548242188,0.364996716309,0.658222814941,0.344386877441,0.0115822753906,0.0758353759766,0.326331298828,0.632882312012,0.785274499512,0.795481774902,0.758538635254,0.519741223145,0.103155725098,0.762442272949,0.730247961426,0.761427392578,0.310383837891,0.0150290771484,0.734184912109,0.711428295898,0.422575073242,0.238312988281,0.00439527587891
58,438,0.125380078125,0.008033984375,0.00789140625,0.553025,0.287222265625,0.022533984375,0.011292578125,0.007109765625,0.44280625,0.359894140625,0.007783984375,0.010592578125,0.0087,0.475344921875,0.17283671875,0.013392578125,0.00805234375,0.089776953125,0.208081640625,0.219841015625,0.008633984375,0.009090234375,0.664553515625,0.435823828125,0.08518671875,0.00854375,0.00860234375,0.604129296875,0.256536328125,0.03944921875,0.011625390625,0.00965625,0.574912109375,0.3422515625,0.030185546875,0.015443359375,0.131294921875,0.21368125,0.06212734375,0.15660703125,0.00769140625,0.01680078125,0.31630703125,0.081930859375,0.17631953125,0.01009609375,0.045239453125,0.34674375,0.0702734375,0.03442734375,0.014025390625,0.017586328125,0.062833984375,0.093904296875,0.1142453125,0.031398046875,0.03535625,0.02741640625,0.126999609375,0.03182421875,0.01684609375,0.023265625,0.05283671875,0.418405859375,0.121332421875,0.108634375,0.022560546875,0.052352734375,0.130680859375,0.0694421875,0.018819140625,0.01616328125,0.009044921875,0.1539859375,0.36688828125,0.02007421875,0.01299375,0.009003515625,0.04154296875,0.61086796875,0.02770625,0.013394921875,0.012401171875,0.0158375,0.706140625,0.110018359375,0.01360625,0.01399140625,0.097985546875,0.613026171875,0.1265546875,0.0155546875,0.019253515625,0.18318359375,0.7467453125,0.2166046875,0.0147046875,0.10072578125,0.366041015625,0.661516015625,0.345801171875,0.0115546875,0.0769765625,0.32881875,0.633685546875,0.787329296875,0.796253515625,0.760095703125,0.519260546875,0.103570703125,0.763358984375,0.730644140625,0.76333046875,0.3111625,0.01516640625,0.7351640625,0.7131265625,0.424178125,0.23876796875,0.004401171875
59,439,0.125125280762,0.00806749267578,0.00785168457031,0.556419311523,0.291854675293,0.0225063354492,0.0112981079102,0.00705089111328,0.447071923828,0.368763562012,0.00772862548828,0.0105919555664,0.00870500488281,0.47856517334,0.175820458984,0.013401965332,0.00808786621094,0.0888813598633,0.209591101074,0.22048807373,0.00860247802734,0.00914410400391,0.666350817871,0.442080529785,0.0861646728516,0.00857839355469,0.00860056152344,0.606697668457,0.260486608887,0.0411480224609,0.0116030151367,0.00968161621094,0.577047521973,0.347264404297,0.0301918334961,0.0156091430664,0.132850939941,0.215040429688,0.0624352294922,0.157271264648,0.00769052734375,0.0169473632813,0.317145385742,0.0837462280273,0.17868515625,0.0101400878906,0.045775402832,0.348898706055,0.0710407470703,0.0350870361328,0.0142664672852,0.0177403442383,0.0634161010742,0.0944964477539,0.114685620117,0.0318027709961,0.0357950683594,0.0276440673828,0.12755123291,0.0320088867187,0.0170289550781,0.0234890136719,0.0533684326172,0.419300720215,0.12183001709,0.109507641602,0.0226973266602,0.0527188110352,0.131869909668,0.0696838134766,0.0189587036133,0.0162367431641,0.00902481689453,0.156336450195,0.369215625,0.0201715820312,0.0130606933594,0.00894698486328,0.0422477783203,0.611749438477,0.0280375488281,0.0134548217773,0.0124625854492,0.0159279296875,0.707928637695,0.111053308105,0.0136577636719,0.0140528320312,0.098781652832,0.615133288574,0.127164599609,0.0155122558594,0.0192904418945,0.185144042969,0.748679174805,0.217715234375,0.0146984130859,0.100864355469,0.366986535645,0.664852624512,0.347162487793,0.0115245605469,0.0781046630859,0.331245263672,0.634497131348,0.789293225098,0.797075695801,0.761578015137,0.518799938965,0.103949987793,0.764244787598,0.731042712402,0.765243603516,0.312011474609,0.0153206298828,0.736033251953,0.714758618164,0.425818286133,0.239239257812,0.00440643310547
60,440,0.1246,0.0081,0.0078,0.5597,0.2966,0.0225,0.0113,0.007,0.4515,0.3776,0.0077,0.0106,0.0087,0.4818,0.1787,0.0134,0.0081,0.088,0.211,0.221,0.0086,0.0092,0.6685,0.4483,0.0872,0.0086,0.0086,0.6091,0.2644,0.043,0.0116,0.0097,0.5797,0.3523,0.0302,0.0158,0.1345,0.2164,0.0628,0.1579,0.0077,0.0171,0.3178,0.0854,0.1809,0.0102,0.0463,0.351,0.0719,0.0357,0.0145,0.0179,0.0641,0.0953,0.1152,0.0322,0.0363,0.0279,0.1282,0.0322,0.0172,0.0237,0.0538,0.4204,0.1222,0.1106,0.0229,0.053,0.133,0.0699,0.0191,0.0163,0.009,0.1586,0.3716,0.0203,0.0131,0.0089,0.0429,0.6128,0.0284,0.0135,0.0125,0.016,0.7094,0.1118,0.0137,0.0141,0.0998,0.6168,0.1276,0.0155,0.0193,0.1869,0.7501,0.2187,0.0147,0.1011,0.3679,0.6677,0.3483,0.0115,0.0792,0.3335,0.6354,0.7907,0.798,0.7631,0.5186,0.1043,0.7654,0.7315,0.7672,0.3128,0.0155,0.7369,0.7163,0.4273,0.2397,0.0044
61,441,0.123798059082,0.00813089599609,0.00773590087891,0.562843908691,0.30142388916,0.0225152709961,0.0112981079102,0.00695745849609,0.456058630371,0.386288916016,0.00769915771484,0.010616394043,0.00868391113281,0.485021582031,0.181429016113,0.0133859008789,0.0080873046875,0.0871373779297,0.212293688965,0.221368347168,0.00862747802734,0.00925750732422,0.671004797363,0.454406677246,0.0882864013672,0.00860814208984,0.0086,0.611310827637,0.268243261719,0.0449995117187,0.011616418457,0.00971080322266,0.58288347168,0.357298425293,0.0302094238281,0.0160154174805,0.136249157715,0.217764086914,0.0632222412109,0.15850020752,0.00772027587891,0.0172578369141,0.318256799316,0.0868739501953,0.182951879883,0.0102764038086,0.046813671875,0.353043823242,0.0728513427734,0.0362630004883,0.0147265258789,0.0180659057617,0.0648887329102,0.0963270751953,0.115789526367,0.0325882324219,0.0368763671875,0.0281854125977,0.128945898438,0.0323984130859,0.0173581420898,0.0239004760742,0.0541284912109,0.421702807617,0.122432519531,0.111918981934,0.0231688232422,0.0531932617187,0.134072570801,0.070089831543,0.019243762207,0.0163525268555,0.00896978759766,0.160761364746,0.374033435059,0.0204613891602,0.0131109741211,0.00886220703125,0.0434952514648,0.614012536621,0.0287958007812,0.0135298217773,0.0125120239258,0.0160526489258,0.710543005371,0.11225345459,0.0137330444336,0.0141325805664,0.101045458984,0.618017614746,0.127841394043,0.0155185424805,0.0192815063477,0.188445288086,0.750985717773,0.219540478516,0.0147091674805,0.101433068848,0.368768481445,0.670034118652,0.349206933594,0.0114805664062,0.0802572875977,0.335567565918,0.636402319336,0.791538513184,0.799037316895,0.764650744629,0.518668237305,0.104619116211,0.766816516113,0.732008325195,0.769183874512,0.313522619629,0.0157031616211,0.737764709473,0.71773482666,0.428618969727,0.240143408203,0.00438115234375
62,442,0.122730859375,0.008159765625,0.007659765625,0.565835546875,0.306290234375,0.022551171875,0.011292578125,0.006923046875,0.460710546875,0.39472578125,0.007725390625,0.010640234375,0.00865625,0.4882015625,0.183968359375,0.013359765625,0.00805,0.08629609375,0.213464453125,0.221591015625,0.008683984375,0.009316015625,0.673846484375,0.460332421875,0.08941328125,0.008603515625,0.0086,0.613316015625,0.27198828125,0.0471375,0.011651171875,0.009713671875,0.5865765625,0.362201171875,0.03021875,0.016253515625,0.138103515625,0.21914140625,0.06369921875,0.159081640625,0.007751171875,0.0174203125,0.318514453125,0.08816015625,0.1848390625,0.010369140625,0.04731875,0.35503125,0.0738875,0.036775390625,0.014947265625,0.018238671875,0.065780078125,0.0975796875,0.1164515625,0.032965625,0.0375265625,0.028500390625,0.12978359375,0.0326046875,0.017503515625,0.024093359375,0.05435859375,0.42319609375,0.1225265625,0.113461328125,0.0235,0.05330234375,0.135094140625,0.070255078125,0.019391015625,0.016394921875,0.008933984375,0.162809765625,0.376500390625,0.020655859375,0.013094921875,0.0088328125,0.044032421875,0.615369921875,0.0292265625,0.013544921875,0.012498828125,0.016086328125,0.711364453125,0.112429296875,0.013757421875,0.014151171875,0.10250703125,0.618805859375,0.127885546875,0.015566796875,0.019236328125,0.1897890625,0.7513484375,0.22023125,0.014725390625,0.101857421875,0.36958359375,0.671861328125,0.34989375,0.011465625,0.081271484375,0.337443359375,0.637503125,0.791831640625,0.800187890625,0.766213671875,0.51899453125,0.10490625,0.768466796875,0.7325546875,0.771173828125,0.314176953125,0.015927734375,0.738628515625,0.719057421875,0.42978125,0.24056328125,0.00435
63,443,0.12162220459,0.00818360595703,0.00757860107422,0.568733190918,0.311060046387,0.0225864379883,0.0112908081055,0.00690245361328,0.465307531738,0.402694775391,0.00776417236328,0.0106691040039,0.00862546386719,0.491356738281,0.186245935059,0.0133286010742,0.0080126953125,0.0854566650391,0.214551867676,0.221717248535,0.00874864501953,0.00936636962891,0.676587731934,0.465964562988,0.0905082275391,0.00859698486328,0.0086,0.615263049316,0.275612304688,0.0494075195312,0.0116852905273,0.00970965576172,0.590204223633,0.366800158691,0.0302187011719,0.0164897094727,0.140030969238,0.220674682617,0.0642276611328,0.159645935059,0.00778143310547,0.0175978271484,0.318739538574,0.0893656005859,0.18668112793,0.0104775512695,0.047813671875,0.357104614258,0.0749306884766,0.0372495483398,0.0151692260742,0.0184170532227,0.0667322143555,0.0988922607422,0.117138012695,0.0333098144531,0.038187890625,0.0288404174805,0.130552832031,0.0328084228516,0.0176469848633,0.0242893188477,0.0546093017578,0.424845141602,0.122684082031,0.115124621582,0.0238311767578,0.0534609375,0.136143103027,0.0704686157227,0.0195426147461,0.0164398071289,0.00890633544922,0.164726574707,0.37884161377,0.0208471557617,0.0130813598633,0.00881220703125,0.0445533325195,0.616769641113,0.0296942382813,0.013562512207,0.0124862670898,0.0161268920898,0.71222989502,0.11253770752,0.0137780395508,0.014169128418,0.103965576172,0.619308898926,0.128013830566,0.0156319946289,0.019198034668,0.191086157227,0.751610180664,0.220957177734,0.0147541625977,0.102329577637,0.370407592773,0.673555578613,0.350685253906,0.0114682617188,0.0822500854492,0.339298010254,0.638628540039,0.792083410645,0.801396325684,0.767925183105,0.519400610352,0.105165258789,0.770289489746,0.733253198242,0.773179260254,0.314843249512,0.0161635864258,0.73958026123,0.720350476074,0.430850561523,0.240951220703,0.00431884765625
64,444,0.1207,0.0082,0.0075,0.5716,0.3156,0.0226,0.0113,0.0069,0.4697,0.41,0.0078,0.0107,0.0086,0.4945,0.1882,0.0133,0.008,0.0846,0.2156,0.2218,0.0088,0.0094,0.6788,0.4712,0.0915,0.0086,0.0086,0.6173,0.2791,0.0518,0.0117,0.0097,0.5932,0.3709,0.0302,0.0167,0.142,0.2225,0.0648,0.1602,0.0078,0.0178,0.3191,0.0906,0.1886,0.0106,0.0483,0.3594,0.0759,0.0377,0.0154,0.0186,0.0677,0.1001,0.1178,0.0336,0.0388,0.0292,0.1311,0.033,0.0178,0.0245,0.055,0.4266,0.1231,0.1168,0.0241,0.0538,0.1373,0.0708,0.0197,0.0165,0.0089,0.1665,0.3809,0.021,0.0131,0.0088,0.0451,0.6181,0.0302,0.0136,0.0125,0.0162,0.7135,0.1128,0.0138,0.0142,0.1052,0.6197,0.1285,0.0157,0.0192,0.1925,0.7522,0.2219,0.0148,0.1028,0.3713,0.6755,0.3519,0.0115,0.0832,0.3413,0.6397,0.7928,0.8026,0.7699,0.5197,0.1054,0.7722,0.7342,0.7752,0.3156,0.0164,0.7407,0.7217,0.4319,0.2413,0.0043
65,445,0.119968859863,0.00820804443359,0.00742385253906,0.574418566895,0.319890979004,0.0225909057617,0.0113199951172,0.00691697998047,0.473894592285,0.416591918945,0.00783260498047,0.0107327880859,0.00857993164063,0.497612329102,0.189816845703,0.0132735717773,0.00801213378906,0.0837256591797,0.216604223633,0.221835107422,0.00883732910156,0.00941665039063,0.680460046387,0.47601895752,0.0923747802734,0.00861192626953,0.00859971923828,0.619419262695,0.28242277832,0.0542937011719,0.0116933837891,0.00968493652344,0.595515234375,0.374473535156,0.0301607299805,0.0168803344727,0.144013818359,0.224628051758,0.065421105957,0.160741894531,0.00780643310547,0.0180284179688,0.319601135254,0.0918588623047,0.19059732666,0.0107373291016,0.0487768066406,0.361921350098,0.0767931030273,0.0381244018555,0.0156391967773,0.0187881469727,0.0686872558594,0.101203894043,0.118438439941,0.0338336914062,0.0393622070312,0.0295791015625,0.131420031738,0.0331783935547,0.0179630493164,0.0247256347656,0.0555303710937,0.428471826172,0.12378449707,0.118493786621,0.0243057617188,0.0543274291992,0.138569372559,0.0712539550781,0.0198623046875,0.0165755615234,0.00891555175781,0.168113659668,0.382663928223,0.0211129394531,0.0131513305664,0.00879698486328,0.0456727416992,0.619371923828,0.0307462036133,0.0136574829102,0.012541015625,0.0163057983398,0.71518236084,0.11321550293,0.0138235717773,0.0142435668945,0.106203552246,0.61996237793,0.129366540527,0.0157712402344,0.0192421630859,0.194033520508,0.753120214844,0.223076928711,0.014863659668,0.103272741699,0.37226809082,0.677690014648,0.353554125977,0.0115619750977,0.0841166748047,0.343451477051,0.640713708496,0.793987145996,0.803790673828,0.772144104004,0.519883239746,0.105609387207,0.774199890137,0.735400622559,0.777230859375,0.316438146973,0.0166350830078,0.74198861084,0.72310213623,0.432921911621,0.241603845215,0.00429384765625
66,446,0.119420703125,0.008207421875,0.00735,0.577170703125,0.323926953125,0.022559765625,0.01135,0.006953515625,0.477908984375,0.42245,0.007862109375,0.0107671875,0.00856484375,0.50067109375,0.1910953125,0.013248828125,0.00804765625,0.08283515625,0.21756015625,0.2218171875,0.0088609375,0.0094171875,0.681579296875,0.480416796875,0.09312421875,0.008631640625,0.008598828125,0.62160390625,0.2855578125,0.0568640625,0.01166484375,0.00966484375,0.59714453125,0.37751640625,0.030099609375,0.017028515625,0.146078125,0.22705546875,0.066094140625,0.16127265625,0.007801171875,0.01828359375,0.320238671875,0.09313203125,0.192668359375,0.01088984375,0.0492453125,0.364658984375,0.077611328125,0.038520703125,0.015886328125,0.018982421875,0.06969921875,0.102216015625,0.119057421875,0.0340109375,0.0398796875,0.02997734375,0.131523046875,0.03334375,0.018136328125,0.02496640625,0.0561921875,0.430465625,0.12473046875,0.120215234375,0.02445234375,0.055041015625,0.139953515625,0.071828125,0.02002890625,0.016665625,0.00895234375,0.169555859375,0.384133203125,0.0211875,0.013233984375,0.008803515625,0.046269140625,0.62059765625,0.031334765625,0.013733984375,0.01260859375,0.016442578125,0.717258984375,0.1137765625,0.013848828125,0.014298828125,0.106983203125,0.6200875,0.130612890625,0.01584609375,0.019321875,0.1956859375,0.75434765625,0.22449140625,0.014944921875,0.103751171875,0.37331328125,0.68010234375,0.35563828125,0.011653515625,0.08499453125,0.345741796875,0.641667578125,0.795616796875,0.80495859375,0.774641015625,0.519946484375,0.105791796875,0.776280859375,0.736842578125,0.7792609375,0.317341796875,0.0168671875,0.743433203125,0.724548046875,0.433909765625,0.241858203125,0.0043
67,447,0.118939196777,0.00820303955078,0.00727614746094,0.579761364746,0.327797546387,0.0225235961914,0.0113800048828,0.00698814697266,0.481790905762,0.427651831055,0.00788531494141,0.0107927978516,0.00854223632813,0.503491870117,0.192098974609,0.0132247192383,0.00808444824219,0.0819263916016,0.218461108398,0.221741259766,0.00887888183594,0.00940893554688,0.682581896973,0.48442767334,0.0937602783203,0.00866077880859,0.00859857177734,0.623660913086,0.288487573242,0.0594525878906,0.0116287841797,0.00963723144531,0.598522363281,0.380198046875,0.0300134399414,0.0171622924805,0.148253759766,0.229631225586,0.0667437866211,0.16186796875,0.00779527587891,0.018546875,0.32085682373,0.0943396728516,0.194730749512,0.0110473388672,0.0497413574219,0.367417272949,0.0783473754883,0.0389070922852,0.0161403442383,0.0191854370117,0.0707103027344,0.10334576416,0.119671862793,0.0341575195312,0.0404321289062,0.0303868164063,0.131614099121,0.0335122314453,0.0183164916992,0.0252240722656,0.0568834960938,0.432398876953,0.125660717773,0.122003430176,0.024571875,0.0557839477539,0.141334191895,0.0724386230469,0.0202061523437,0.0167732666016,0.00898786621094,0.170895666504,0.385460534668,0.0212683105469,0.0133247924805,0.00880814208984,0.0468562133789,0.621798876953,0.0319557983398,0.0138186401367,0.0126717773438,0.0165831176758,0.719228918457,0.114426098633,0.0138747192383,0.0143547241211,0.107669348145,0.62027199707,0.131953820801,0.0159228027344,0.0194160400391,0.19737019043,0.755681054688,0.22598605957,0.0150286743164,0.104203186035,0.374377319336,0.68243918457,0.35782956543,0.0117431518555,0.0857998291016,0.347986560059,0.64256192627,0.797342297363,0.806046337891,0.776964929199,0.519960852051,0.105953649902,0.778142248535,0.738135168457,0.781057226562,0.318174108887,0.0170905029297,0.744963977051,0.726072619629,0.434919152832,0.242058117676,0.00430615234375
68,448,0.1184,0.0082,0.0072,0.5821,0.3316,0.0225,0.0114,0.007,0.4856,0.4323,0.0079,0.0108,0.0085,0.5059,0.1929,0.0132,0.0081,0.081,0.2193,0.2216,0.0089,0.0094,0.6839,0.4881,0.0943,0.0087,0.0086,0.6254,0.2912,0.062,0.0116,0.0096,0.6001,0.3827,0.0299,0.0173,0.1506,0.2322,0.0673,0.1626,0.0078,0.0188,0.3213,0.0954,0.1967,0.0112,0.0503,0.37,0.079,0.0393,0.0164,0.0194,0.0717,0.1048,0.1203,0.0343,0.0411,0.0308,0.1319,0.0337,0.0185,0.0255,0.0575,0.4341,0.1263,0.1239,0.0247,0.0564,0.1426,0.073,0.0204,0.0169,0.009,0.1722,0.3868,0.0214,0.0134,0.0088,0.0474,0.623,0.0326,0.0139,0.0127,0.0167,0.7206,0.1151,0.0139,0.0144,0.1084,0.6207,0.1331,0.016,0.0195,0.199,0.7569,0.2274,0.0151,0.1046,0.3754,0.6844,0.3598,0.0118,0.0865,0.35,0.6434,0.7988,0.807,0.7787,0.52,0.1061,0.7795,0.7389,0.7824,0.3188,0.0173,0.7465,0.7277,0.436,0.2422,0.0043
